team,situation,GN,results,opponent,home_away,gf,ga,xgf,xga,xg%,hdsc,hdsca,hdsc%,sc,sca,sc%,fwf,fwa,fenwick%,cf,ca,corsi%,blocks,blocks_ag,block%,block%_ag,penalties,penalties_ag,g_dif,xg_dif,g_dif,fwf_dif,hdsc_dif,matchup
BUF,5on4,44.0,W,NYI,HOME,0.6784561165984743,0.04034529700321993,0.5345274323713136,0.10058962016503542,0.8028644404248477,0.9365608346955733,0.21447186109760247,0.513440679066146,3.5475570690748808,0.39065661225225484,0.873557699998132,5.7874220394437295,0.7373396714989356,0.8766383900599789,8.273353459507545,0.8751296760799387,0.8750556668870686,2.485931420063815,0.13779000458100313,0.2497576678830351,0.05939194553426236,0.45055156557403375,0.20834206889666304,0.6381108195952542,0.43393781220627825,0.6381108195952542,5.050082367944794,0.7220889735979706,EDM@BUF
BUF,4on5,44.0,W,NYI,HOME,0.18426923173206258,0.5303135209644616,0.11373746015000313,0.5874265628047691,0.2453466055771628,0.4639660164199128,1.2521199451847487,0.3023410705647843,0.7758878858417315,3.1656844323745315,0.2686151060588372,1.1409660876262624,5.756112064083215,0.22961090780473656,1.3395161921205119,7.006002813862429,0.22187263122726167,0.19855010449424945,1.249890749779214,0.09893019662274428,0.1545061629090222,0.2176786521971172,0.11023553159390301,-0.34604428923239894,-0.47368910265476577,-0.34604428923239894,-4.615145976456953,-0.7881539287648353,EDM@BUF
BUF,other,44.0,W,NYI,HOME,0.3224362601264448,0.18315693564528876,0.14059556203009707,0.21973181596730965,0.37022551311651264,0.3892842643842096,0.4463554303217741,0.23748932727959204,1.069260984168642,1.1290469876064018,0.38698480632401655,1.3899574253160656,1.6667714095562196,0.3892022080384946,1.7357109507399568,1.8011791821539078,0.43672876754974876,0.3457535254238913,0.13440777259768807,0.10095111142662724,0.030582209320329717,0.17269854656687061,0.14983728485879055,0.13927932448115604,-0.0791362539372125,0.13927932448115604,-0.276813984240154,-0.05707116593756448,EDM@BUF
BUF,all,45.0,W,ANA,HOME,3.8504444392167843,3.311998815355196,3.4659554901082754,3.413305022915195,0.5026599412058957,9.377235444824446,10.809647500051607,0.4612139445524681,24.945671935637495,24.04067367422515,0.5085987345164873,47.3903590292336,43.86018959112289,0.5195387953147167,62.49360986281437,55.07537472794422,0.5303910880021047,15.103250833580766,11.21518513682134,0.23728656799802766,0.19924803020736234,3.0669857872813973,3.814365545700296,0.5384456238615886,0.05265046719308078,0.5384456238615886,3.5301694381107165,-1.4324120552271573,EDM@BUF
BUF,5on5,45.0,W,ANA,HOME,2.683798991605501,2.6335646371035235,2.68215096952591,2.5922494486842442,0.5023381022754968,7.466405440874722,8.787994987107892,0.45742621998008387,19.692236590460762,19.523824445215276,0.49777473729154276,39.10384803208615,36.115988760498354,0.5179629677174437,51.37988732068316,45.96129422305758,0.5271194675191841,12.276039288597008,9.845305462559224,0.23523784876059306,0.2093564099799276,2.2101498993771775,3.3927921488858743,0.050234354501978135,0.08990152084166653,0.050234354501978135,2.987859271587798,-1.3215895462331708,EDM@BUF
BUF,5on4,45.0,W,ANA,HOME,0.7106105049386269,0.036310767302897944,0.5236746891341822,0.09053065814853188,0.822577996382363,1.042904751226016,0.19302467498784223,0.5620966111595314,3.492801362167393,0.35159095102702936,0.8862019299983188,5.908679835499357,0.6636057043490421,0.888974551053981,8.14601811355679,0.7876167084719449,0.8875501001983618,2.237338278057434,0.12401100412290282,0.2247819010947316,0.05345275098083612,0.5054964090166304,0.18750786200699673,0.6742997376357287,0.43314403098565046,0.6742997376357287,5.245074131150315,0.8498800762381735,EDM@BUF
BUF,4on5,45.0,W,ANA,HOME,0.16584230855885632,0.47728216886801544,0.13346371413500283,0.5325839065242922,0.30981194501944653,0.5175694147779215,1.4269079506662738,0.2971069635083059,0.7982990972575583,3.149115989137078,0.2667535954529535,1.1268694788636362,5.5805008576748945,0.2266498170242629,1.4055645729084607,6.705402532476186,0.2326853681045355,0.2786950940448245,1.1249016748012926,0.13903717696046985,0.13905554661811997,0.1959107869774055,0.09921197843451271,-0.31143986030915904,-0.3991201923892892,-0.31143986030915904,-4.453631378811258,-0.9093385358883517,EDM@BUF
BUF,other,45.0,W,ANA,HOME,0.2901926341138003,0.1648412420807599,0.12653600582708738,0.1977586343705787,0.33320296180486136,0.3503558379457887,0.4017198872895967,0.21374039455163285,0.9623348857517778,1.0161422888457616,0.3482863256916149,1.250961682784459,1.5000942686005976,0.35028198723464515,1.5621398556659611,1.6210612639385171,0.3930558907947739,0.3111781728815022,0.12096699533791927,0.09085600028396452,0.027523988388296745,0.15542869191018355,0.1348535563729115,0.12535139203304044,-0.07122262854349126,0.12535139203304044,-0.24913258581613862,-0.05136404934380803,EDM@BUF
BUF,4on5,46.0,W,DAL,AWAY,0.1492580777029707,0.5295539519812139,0.12011734272150254,0.529725515871863,0.2788307505175019,0.46581247330012937,1.4842171555996464,0.26739626715747533,0.7184691875318026,3.0342043902233704,0.24007823590765817,1.0141825309772725,5.222450771907405,0.20398483532183662,1.2650081156176147,6.234862279228568,0.20941683129408195,0.25082558464034205,1.0124115073211633,0.12513345926442287,0.125149991956308,0.17631970827966495,0.08929078059106144,-0.3802958742782432,-0.4096081731503603,-0.3802958742782432,-4.208268240930132,-1.0184046822995165,EDM@BUF
BUF,5on4,46.0,W,DAL,AWAY,0.6395494544447642,0.03267969057260815,0.472507220220764,0.1682775923336787,0.7413201967441266,0.9386142761034143,0.37372220748905804,0.5058869500435782,3.243521225950654,0.6164318559243265,0.822581736998487,5.517811851949421,0.9972451339141379,0.833077095948583,7.7314163022011115,1.1088550376247506,0.8487950901785256,2.2136044502516907,0.11160990371061254,0.25230371098525844,0.04810747588275251,0.45494676811496737,0.16875707580629706,0.6068697638721559,0.3042296278870854,0.6068697638721559,4.520566718035283,0.5648920686143561,EDM@BUF
BUF,5on5,46.0,W,DAL,AWAY,2.6154190924449514,2.4702081733931713,2.563435872573319,2.5731245038158197,0.49010429204794714,7.019764896787249,9.009195488397102,0.4326835979820755,19.223012931414686,19.27144200069375,0.4949972635623885,38.59346322887753,35.60438988444852,0.5181666709456993,50.94189858861485,45.66516480075182,0.5264075207672657,12.348435359737309,10.060774916303302,0.23971406388453376,0.21642076898193485,2.08913490943946,3.353512933997287,0.14521091905178032,-0.009688631242500079,0.14521091905178032,2.989073344429018,-1.9894305916098538,EDM@BUF
BUF,all,46.0,W,DAL,AWAY,3.7653999952951063,3.1807989338196765,3.2884599410974475,3.4493745206236754,0.48339394708530614,8.739511900342002,11.228682750046447,0.4320925500972213,24.251104742073746,23.836606306802636,0.5027388610648386,46.451323126310236,43.17417063201061,0.5185849157832451,61.54424887653293,54.4678372551498,0.5293519792018943,15.09292575022269,11.293666623139206,0.2415579111982249,0.2033232271866261,2.860287208553258,3.732928991130267,0.5846010614754297,-0.16091457952622734,0.5846010614754297,3.277152494299645,-2.4891708497044416,EDM@BUF
BUF,other,46.0,W,DAL,AWAY,0.3611733707024203,0.1483571178726839,0.13228240524437865,0.17798277093352083,0.39988266562437524,0.3153202541512098,0.361547898560637,0.19236635509646957,1.0661013971766,0.9145280599611855,0.4134576931224534,1.325865514506013,1.3500848417405378,0.41525378851118067,1.605925870099365,1.4589551375446654,0.4537503017152965,0.28006035559335196,0.10887029580412734,0.08177040025556807,0.02477158954946707,0.1398858227191652,0.12136820073562035,0.2128162528297364,-0.04570036568914214,0.2128162528297364,-0.024219327234524746,-0.04622764440942723,EDM@BUF
BUF,5on5,47.0,W,STL,AWAY,2.7538771832004563,2.523187356053854,2.626892285315987,2.4626120534342375,0.5100938628431524,7.217788407108525,8.408275939557393,0.464415238183868,19.200711638273216,19.044297800624374,0.49849753720614964,37.63411690598978,35.243950896003675,0.5143500038511294,49.14770872975336,44.69864832067664,0.5217667686905392,11.513591823763578,9.454697424672972,0.2277426574960804,0.2057786920837414,2.080221418495514,3.318161640597558,0.2306898271466023,0.16428023188174995,0.2306898271466023,2.3901660099861166,-1.1904875324488684,EDM@BUF
BUF,5on4,47.0,W,STL,AWAY,0.5755945090002877,0.02941172151534734,0.4288564981986876,0.15144983310031082,0.767188177069714,0.9447528484930728,0.33634998674015226,0.5552982550392204,3.219169103355589,0.5547886703318938,0.8403235632986383,5.466030666754479,0.8975206205227242,0.8497693863537247,7.658274671981001,0.9979695338622755,0.863915581160673,2.192244005226522,0.10044891333955129,0.25607333988673264,0.043296728294477255,0.5094520913034707,0.15188136822566736,0.5461827874849403,0.27740666509837686,0.5461827874849403,4.568510046231755,0.6084028617529206,EDM@BUF
BUF,4on5,47.0,W,STL,AWAY,0.23433226993267364,0.47659855678309254,0.27270560844935227,0.5266529642846767,0.3279476754657517,0.4192312259701164,1.3357954400396819,0.2406566404417278,0.6466222687786223,3.130783951201033,0.21607041231689236,1.4127642778795453,5.300205694716665,0.22858635178965298,1.6385073040558533,6.311376051305712,0.23047514816467377,0.22574302617630784,1.011170356589047,0.1126201133379806,0.1266349927606772,0.15868773745169845,0.08036170253195529,-0.24226628685041887,-0.2539473558353243,-0.24226628685041887,-3.887441416837119,-0.9165642140695649,EDM@BUF
BUF,all,47.0,W,STL,AWAY,3.888859995765596,3.1627190404377092,3.457313946987703,3.309337068561308,0.5060545523767755,8.865560710307802,10.505814475041802,0.4598832950874992,24.12599426786637,23.65294567612237,0.5034649749583547,45.90619081367922,42.856753568809545,0.5177264242049205,60.18982398887964,53.52105352963483,0.5284167812817049,14.283633175200421,10.664299960825286,0.23240212007840239,0.1939909044679635,2.874258487697932,3.659636092017241,0.7261409553278868,0.14797687842639545,0.7261409553278868,3.0494372448696807,-1.6402537647339974,EDM@BUF
BUF,other,47.0,W,STL,AWAY,0.3250560336321783,0.13352140608541552,0.1288541647199408,0.16838449384016876,0.4138943990619377,0.28378822873608883,0.42539310870457336,0.1731297195868226,1.0594912574589401,0.923075253965067,0.42211192381020807,1.3932789630554117,1.415076357566484,0.4237284096600626,1.7453332830894286,1.513059623790199,0.46837527154376685,0.3520543200340168,0.0979832662237146,0.10659336023001127,0.022294430594520364,0.12589724044724868,0.10923138066205831,0.19153462754676276,-0.03953032912022793,0.19153462754676276,-0.021797394511072272,-0.14160487996848453,EDM@BUF
BUF,other,48.0,W,WPG,AWAY,0.29255043026896044,0.12016926547687397,0.11596874824794672,0.15154604445615188,0.37250495915574394,0.25540940586247995,0.38285379783411605,0.15581674762814035,0.9535421317130461,0.8307677285685603,0.3799007314291873,1.2539510667498706,1.2735687218098357,0.38135556869405635,1.5707999547804858,1.3617536614111792,0.4215377443893902,0.3168488880306152,0.08818493960134315,0.09593402420701015,0.02006498753506833,0.11330751640252382,0.09830824259585248,0.17238116479208648,-0.035577296208205135,0.17238116479208648,-0.019617655059965045,-0.1274443919716361,EDM@BUF
BUF,all,48.0,W,WPG,AWAY,3.7999739961890366,3.0464471363939385,3.4638825522889327,3.188403361705177,0.518449097139098,9.479004639277022,10.155233027537621,0.4818949655787493,23.913394841079732,22.887651108510138,0.5111184774625193,45.615571732311295,42.37107821192859,0.5189537817844285,59.670841589991674,53.46894817667135,0.5265751031535344,14.05526985768038,11.097869964742758,0.23116190807056214,0.20259181402116713,2.886832638928139,3.493672482815517,0.7535268597950981,0.2754791905837559,0.7535268597950981,3.2444935203827128,-0.6762283882605977,EDM@BUF
BUF,5on5,48.0,W,WPG,AWAY,2.678489464880411,2.370868620448469,2.6474030567843885,2.3846508480908137,0.5220844765588372,7.896009566397673,8.067448345601655,0.4919737143654812,19.380640474445897,18.23986802056194,0.5146477834855347,37.6707052153908,34.91955580640331,0.5169150034660165,49.13293785677803,44.92878348860898,0.5205900918214853,11.46223264138722,10.009227682205674,0.22696839174647235,0.21720082287536727,2.172199276645963,3.1863454765378023,0.30762084443194204,0.26275220869357496,0.30762084443194204,2.751149408987505,-0.17143877920398165,EDM@BUF
BUF,5on4,48.0,W,WPG,AWAY,0.6180350581002589,0.026470549363812605,0.45177084837881887,0.14480484979027974,0.7794693593627425,0.9502775636437656,0.30271498806613706,0.5997684295352983,2.99725219302003,0.5993098032987044,0.8062912069687745,5.319427600079032,1.0077685584704519,0.8317924477183523,7.3924472047829015,1.098172580476048,0.8485240230446057,2.0730196047038696,0.09040402200559616,0.2504660058980594,0.03896705546502953,0.45850688217312363,0.13669323140310063,0.5915645087364463,0.3069659985885392,0.5915645087364463,4.31165904160858,0.6475625755776285,EDM@BUF
BUF,4on5,48.0,W,WPG,AWAY,0.21089904293940628,0.5289387011047832,0.24863504760441704,0.507187667856209,0.30415290791917654,0.3773081033731048,1.4022158960357136,0.21659097639755504,0.5819600419007601,3.21770555608093,0.19446337108520312,1.3714878500915908,5.170185125244998,0.2257277166106877,1.574656573650268,6.080238446175141,0.22742763334820637,0.20316872355867707,0.9100533209301424,0.10135810200418253,0.11397149348460947,0.1428189637065286,0.07232553227875976,-0.318039658165377,-0.2585526202517919,-0.318039658165377,-3.7986972751534074,-1.0249077926626085,EDM@BUF
BUF,4on5,49.0,SOL,MIN,AWAY,0.18980913864546567,0.5760448309943049,0.22377154284397535,0.577268901070588,0.2737376171272589,0.3395772930357943,1.6619943064321423,0.19493187875779955,0.5237640377106841,3.895935000472837,0.1750170339766828,1.2343390650824317,5.753166612720499,0.20315494494961892,1.5171909162852413,6.772214601557627,0.21168487001338573,0.28285185120280937,1.0190479888371282,0.1912222918037643,0.11757434413614852,0.12853706733587575,0.06509297905088379,-0.38623569234883925,-0.3534973582266127,-0.38623569234883925,-4.518827547638066,-1.3224170133963478,EDM@BUF
BUF,5on4,49.0,SOL,MIN,AWAY,0.556231552290233,0.023823494427431344,0.406593763540937,0.13032436481125179,0.7015224234264683,0.855249807279389,0.2724434892595234,0.5397915865817685,2.6975269737180274,0.539378822968834,0.7256620862718971,4.787484840071129,0.9069917026234067,0.748613202946517,6.653202484304612,0.9883553224284433,0.7636716207401452,1.8657176442334826,0.08136361980503655,0.22541940530825347,0.035070349918526575,0.5126561939558113,0.12302390826279057,0.5324080578628017,0.27626939872968526,0.5324080578628017,3.8804931374477225,0.5828063180198657,EDM@BUF
BUF,5on5,49.0,SOL,MIN,AWAY,2.61064051839237,2.233781758403622,2.55786275110595,2.3721857632817325,0.5138760289029535,7.606408609757906,7.860703511041489,0.48777634292893307,18.94257642700131,18.115881218505745,0.5101830051369813,37.50363469385172,34.72760022576298,0.5172235031194149,49.119644071100225,44.63590513974808,0.5225310826393368,11.6160093772485,9.908304913985107,0.2312715525718251,0.21648074058783054,2.254979348981367,2.9677109288840224,0.37685875998874785,0.1856769878242175,0.37685875998874785,2.7760344680887545,-0.2542949012835835,EDM@BUF
BUF,all,49.0,SOL,MIN,AWAY,3.619976596570133,2.9418024227545447,3.2999942970600395,3.2383630255346594,0.4996041874251882,9.23110417534932,10.43970972478386,0.46870546902087434,23.222055356971758,23.698885997659126,0.4950066297162673,45.15401455908017,43.13397039073573,0.5120584036059856,59.30375743099251,54.222053359004214,0.521917592838181,14.149742871912341,11.088082968268482,0.23504571726350593,0.2003326326190504,2.998149375035325,3.2443052345339654,0.6781741738155883,0.06163127152538031,0.6781741738155883,2.0200441683444414,-1.208605549434538,EDM@BUF
BUF,other,49.0,SOL,MIN,AWAY,0.2632953872420644,0.10815233892918658,0.11177187342315205,0.1583914400105367,0.3602544632401696,0.429868465276232,0.6445684180507045,0.18023507286532633,1.0581879185417415,1.1476909557117043,0.37491065828626857,1.6285559600748836,1.7462118496288523,0.3882200118246507,2.0137199593024375,1.8255782952700614,0.42938396995045114,0.3851639992275536,0.07936644564120883,0.10334062178630914,0.018058488781561497,0.10197676476227144,0.08847741833626724,0.15514304831287784,-0.04661956658738462,0.15514304831287784,-0.11765588955396855,-0.2146999527744725,EDM@BUF
BUF,4on5,50.0,L,CAR,HOME,0.1708282247809191,0.6184403478948745,0.2013943885595778,0.5874420109635292,0.24636385541453304,0.3056195637322149,1.5957948757889282,0.1754386908820196,0.47138763393961575,3.7063415004255535,0.15751533057901454,1.1109051585741887,5.777849951448449,0.18283945045465702,1.3654718246567172,6.794993141401864,0.19051638301204715,0.2545666660825284,1.0171431899534153,0.17210006262338787,0.11981690972253367,0.11568336060228818,0.058583681145795416,-0.4476121231139554,-0.38604762240395146,-0.4476121231139554,-4.66694479287426,-1.2901753120567132,EDM@BUF
BUF,5on4,50.0,L,CAR,HOME,0.5006083970612097,0.12144114498468822,0.42013438718684337,0.23919192833012662,0.6623701810838215,0.9697248265514502,0.24519914033357104,0.5858124279235917,2.827774276346225,0.5854409406719506,0.7330958776447074,5.108736356064016,1.016292532361066,0.7537518826518654,6.98788223587415,1.0895197901855989,0.7703044586661306,1.8791458798101344,0.07322725782453289,0.22287746477742815,0.03156331492667392,0.4613905745602302,0.11072151743651151,0.37916725207652147,0.18094245885671673,0.37916725207652147,4.092443823702951,0.7245256862178793,EDM@BUF
