team,conference,division,season,GP,PTS,W,L,OTL,reg_w,div_rank,conf_rank,playoffs,strength,score_state,toi,gf,ga,g_dif,offense,defense,differential,xgf,xga,xg%,xg_dif,fwf,fwa,fenwick,fwf_dif,cf,ca,corsi,shot,shot_ag,sc,sc_ag,scf%,hdsc%,asd,asda,hdsc,mdsc,adsc,ldsc,hdsc_ag,mdsc_ag,adsc_ag,ldsc_ag,point_shot,point_shot_ag,point_shot%,point_shot%_ag,penalty,pim,penalty_ag,pim_ag,fow,fol,faceoff%,giveaway,giveaway_ag,takeaway,takeaway_ag,hit,hit_ag,block,miss,block_ag,miss_ag,block%,miss%,block%_ag,miss%_ag,DZ_fow,NZ_fow,OZ_fow,DZ_fol,NZ_fol,OZ_fol,DZ_penalty,NZ_penalty,OZ_penalty,DZ_penalty_ag,NZ_penalty_ag,OZ_penalty_ag,DZ_giveaway,NZ_giveaway,OZ_giveaway,DZ_giveaway_ag,NZ_giveaway_ag,OZ_giveaway_ag,DZ_takeaway,NZ_takeaway,OZ_takeaway,DZ_takeaway_ag,NZ_takeaway_ag,OZ_takeaway_ag,DZ_hit,NZ_hit,OZ_hit,DZ_hit_ag,NZ_hit_ag,OZ_hit_ag,sv%,xSV%,GSAx,sv%_ag,xSV%_ag,GSAx_ag,shooting%,shooting%_ag,pdo,goaltending,goaltending_ag,gf_per60,ga_per60,g_dif_per60,offense_per60,defense_per60,differential_per60,xgf_per60,xga_per60,xg_dif_per60,fwf_per60,fwa_per60,fenwick_per60,fwf_dif_per60,cf_per60,ca_per60,corsi_per60,shot_per60,shot_ag_per60,sc_per60,sc_ag_per60,asd_per60,asda_per60,hdsc_per60,mdsc_per60,adsc_per60,ldsc_per60,hdsc_ag_per60,mdsc_ag_per60,adsc_ag_per60,ldsc_ag_per60,point_shot_per60,point_shot_ag_per60,penalty_per60,pim_per60,penalty_ag_per60,pim_ag_per60,fow_per60,fol_per60,giveaway_per60,giveaway_ag_per60,takeaway_per60,takeaway_ag_per60,hit_per60,hit_ag_per60,block_per60,miss_per60,block_ag_per60,miss_ag_per60,DZ_fow_per60,NZ_fow_per60,OZ_fow_per60,DZ_fol_per60,NZ_fol_per60,OZ_fol_per60,DZ_penalty_per60,NZ_penalty_per60,OZ_penalty_per60,DZ_penalty_ag_per60,NZ_penalty_ag_per60,OZ_penalty_ag_per60,DZ_giveaway_per60,NZ_giveaway_per60,OZ_giveaway_per60,DZ_giveaway_ag_per60,NZ_giveaway_ag_per60,OZ_giveaway_ag_per60,DZ_takeaway_per60,NZ_takeaway_per60,OZ_takeaway_per60,DZ_takeaway_ag_per60,NZ_takeaway_ag_per60,OZ_takeaway_ag_per60,DZ_hit_per60,NZ_hit_per60,OZ_hit_per60,DZ_hit_ag_per60,NZ_hit_ag_per60,OZ_hit_ag_per60,GSAx_per60,GSAx_ag_per60,goaltending_per60,goaltending_ag_per60
BOS,east,atlantic,20232024,82,109,47,20,15,36,2.0,4.0,top3,Opp EN,+1,19.933333333333334,4.0,7.0,-3.0,4.0,-9.0960993,-5.0960993000000006,0.0,2.0960993,0.0,-2.0960993,4.0,36.0,0.1,-32.0,6.0,49.0,0.10909090909090909,4.0,28.0,1.0,14.0,0.06666666666666667,0.0,2.5,2.528,0.0,1.0,1.0,0.0,8.0,6.0,19.0,3.0,1.0,11.0,0.25,0.3055555555555556,5.0,10.0,0.0,0.0,19.0,10.0,0.6551724137931034,2.0,2.0,1.0,4.0,4.0,6.0,2.0,0.0,13.0,8.0,0.3333333333333333,0.0,0.2653061224489796,1.3333333333333333,18.0,1.0,0.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,1.0,0.75,0.9251393107142857,-4.9039006999999994,0.0,1.0,-4.0,1.0,0.25,1.75,-0.13109407158840294,-0.8843964607001576,12.04,21.07,-9.03,12.04,-27.38,-15.339,0.0,6.309,-6.309,12.04,108.361,0.301,-96.321,18.06,147.492,0.328,12.04,84.281,3.01,42.14,7.525,7.609,0.0,3.01,3.01,0.0,24.08,18.06,57.191,9.03,3.01,33.11,15.05,30.1,0.0,0.0,57.191,30.1,6.02,6.02,3.01,12.04,12.04,18.06,6.02,0.0,39.13,24.08,54.181,3.01,0.0,30.1,0.0,0.0,12.04,0.0,3.01,0.0,0.0,0.0,3.01,3.01,0.0,6.02,0.0,0.0,3.01,0.0,0.0,6.02,3.01,3.01,9.03,3.01,0.0,15.05,0.0,3.01,-14.761,-12.04,-0.395,-2.662
BOS,east,atlantic,20232024,82,109,47,20,15,36,2.0,4.0,top3,Opp EN,+2,32.233333333333334,9.0,4.0,5.0,13.073639,-8.06905857,5.004580430000001,4.073639,4.06905857,0.5002812599854425,0.004580429999999858,16.0,53.0,0.2318840579710145,-37.0,23.0,79.0,0.22549019607843138,9.0,33.0,4.0,25.0,0.13793103448275862,0.08333333333333333,2.333,2.491,1.0,3.0,3.0,2.0,11.0,14.0,18.0,10.0,3.0,17.0,0.1875,0.32075471698113206,12.0,24.0,1.0,2.0,12.0,24.0,0.3333333333333333,5.0,4.0,3.0,2.0,12.0,8.0,7.0,7.0,26.0,20.0,0.30434782608695654,0.30434782608695654,0.3291139240506329,0.8695652173913043,10.0,2.0,0.0,24.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,6.0,0.0,2.0,0.8787878787878788,0.8766951948484849,0.06905857000000015,0.0,0.5473734444444445,-4.926361,1.0,0.121,1.878787878787879,0.11975347945575789,-2.1579763589039342,16.753,7.446,9.307,24.336,-15.02,9.316,7.583,7.574,0.009,29.783,98.656,0.432,-68.873,42.813,147.053,0.42,16.753,61.427,7.446,46.536,4.343,4.637,1.861,5.584,5.584,3.723,20.476,26.06,33.506,18.614,5.584,31.644,22.337,44.674,1.861,3.723,22.337,44.674,9.307,7.446,5.584,3.723,22.337,14.891,13.03,13.03,48.397,37.229,18.614,3.723,0.0,44.674,0.0,0.0,14.891,0.0,7.446,0.0,0.0,1.861,9.307,0.0,0.0,5.584,0.0,1.861,3.723,0.0,1.861,0.0,1.861,1.861,22.337,0.0,0.0,11.169,0.0,3.723,0.129,-9.17,0.223,-4.017
BOS,east,atlantic,20232024,82,109,47,20,15,36,2.0,4.0,top3,Opp EN,+3,6.95,0.0,0.0,0.0,0.405406,-0.9170231,-0.5116171,0.405406,0.9170231,0.30656161453192465,-0.5116171,1.0,10.0,0.09090909090909091,-9.0,3.0,12.0,0.2,0.0,5.0,0.0,4.0,0.0,0.0,,2.4,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,5.0,0.0,0.5,2.0,4.0,1.0,2.0,3.0,4.0,0.42857142857142855,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,5.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,1.6666666666666667,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.81659538,0.9170231,,-inf,0.405406,,0.0,,,,0.0,0.0,0.0,3.5,-7.917,-4.417,3.5,7.917,-4.417,8.633,86.331,0.785,-77.698,25.899,103.597,1.727,0.0,43.165,0.0,34.532,,20.719,0.0,0.0,0.0,0.0,8.633,25.899,43.165,8.633,0.0,43.165,17.266,34.532,8.633,17.266,25.899,34.532,8.633,8.633,0.0,17.266,8.633,0.0,17.266,8.633,17.266,43.165,25.899,0.0,0.0,34.532,0.0,0.0,0.0,0.0,17.266,8.633,0.0,0.0,8.633,0.0,0.0,8.633,0.0,0.0,0.0,0.0,0.0,8.633,0.0,8.633,8.633,0.0,0.0,0.0,0.0,0.0,7.917,3.5,,
BOS,east,atlantic,20232024,82,109,47,20,15,36,2.0,4.0,top3,Opp EN,+4+,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BOS,east,atlantic,20232024,82,109,47,20,15,36,2.0,4.0,top3,Opp EN,-1,1.1666666666666667,0.0,0.0,0.0,0.0,-0.0820113,-0.0820113,0.0,0.0820113,0.0,-0.0820113,0.0,1.0,0.0,-1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,5.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9179887,0.0820113,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,-4.218,-4.218,0.0,4.218,-4.218,0.0,51.429,0.0,-51.429,0.0,102.857,0.0,0.0,51.429,0.0,51.429,,154.286,0.0,0.0,0.0,0.0,0.0,51.429,0.0,0.0,0.0,0.0,257.143,514.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.286,0.0,102.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.218,0.0,,
BOS,east,atlantic,20232024,82,109,47,20,15,36,2.0,4.0,top3,Opp EN,All,62.5,13.0,12.0,1.0,17.479045,-19.27301397,-1.7939689700000017,4.479045,7.27301397,0.38112853342838526,-2.79396897,21.0,103.0,0.1693548387096774,-82.0,32.0,147.0,0.1787709497206704,13.0,70.0,5.0,45.0,0.1,0.045454545454545456,2.364,2.505,1.0,4.0,4.0,2.0,21.0,24.0,44.0,14.0,4.0,33.0,0.19047619047619047,0.32038834951456313,30.0,60.0,2.0,4.0,34.0,38.0,0.4722222222222222,8.0,7.0,4.0,8.0,18.0,14.0,11.0,8.0,44.0,33.0,0.34375,0.25,0.29931972789115646,1.03125,31.0,3.0,0.0,38.0,0.0,0.0,17.0,1.0,12.0,1.0,0.0,1.0,7.0,1.0,0.0,6.0,0.0,1.0,3.0,0.0,1.0,3.0,2.0,3.0,16.0,2.0,0.0,11.0,0.0,3.0,0.8285714285714285,0.8960998004285714,-4.72698603,0.0,0.6554580769230769,-8.520955,1.0,0.171,1.8285714285714285,-0.10228924876406457,-2.028909487887978,12.48,11.52,0.96,16.78,-18.502,-1.722,4.3,6.982,-2.682,20.16,98.88,0.163,-78.72,30.72,141.12,0.172,12.48,67.2,4.8,43.2,2.269,2.405,0.96,3.84,3.84,1.92,20.16,23.04,42.24,13.44,3.84,31.68,28.8,57.6,1.92,3.84,32.64,36.48,7.68,6.72,3.84,7.68,17.28,13.44,10.56,7.68,42.24,31.68,29.76,2.88,0.0,36.48,0.0,0.0,16.32,0.96,11.52,0.96,0.0,0.96,6.72,0.96,0.0,5.76,0.0,0.96,2.88,0.0,0.96,2.88,1.92,2.88,15.36,1.92,0.0,10.56,0.0,2.88,-4.538,-8.18,-0.098,-1.948
BOS,east,atlantic,20232024,82,109,47,20,15,36,2.0,4.0,top3,Opp EN,tie,1.9166666666666667,0.0,1.0,-1.0,0.0,-1.1088217,-1.1088217,0.0,0.1088217,0.0,-0.1088217,0.0,3.0,0.0,-3.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,,2.667,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,0.4,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.9637261,-0.8911783,,,0.0,,0.333,,,,0.0,31.304,-31.304,0.0,-34.711,-34.711,0.0,3.407,-3.407,0.0,93.913,0.0,-93.913,0.0,156.522,0.0,0.0,93.913,0.0,31.304,,83.489,0.0,0.0,0.0,0.0,31.304,0.0,62.609,0.0,0.0,0.0,125.217,250.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.304,0.0,0.0,0.0,62.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.304,31.304,62.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.304,0.0,0.0,0.0,0.0,-27.898,0.0,,
BOS,east,atlantic,20232024,82,109,47,20,15,36,2.0,4.0,top3,Other,All,0.05,0.0,0.0,0.0,0.0,-0.0074546,-0.0074546,0.0,0.0074546,0.0,-0.0074546,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-inf,0.0074546,,,0.0,,,,,,0.0,0.0,0.0,0.0,-8.946,-8.946,0.0,8.946,-8.946,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.946,0.0,,
BOS,east,atlantic,20232024,82,109,47,20,15,36,2.0,4.0,top3,Other,tie,0.05,0.0,0.0,0.0,0.0,-0.0074546,-0.0074546,0.0,0.0074546,0.0,-0.0074546,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-inf,0.0074546,,,0.0,,,,,,0.0,0.0,0.0,0.0,-8.946,-8.946,0.0,8.946,-8.946,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.946,0.0,,
BOS,east,atlantic,20232024,82,109,47,20,15,36,2.0,4.0,top3,Penalty Kill,+1,87.4,2.0,14.0,-12.0,3.88279838,-18.61338758,-14.7305892,1.88279838,4.61338758,0.28983135513565256,-2.7305892000000003,14.0,78.0,0.15217391304347827,-64.0,19.0,116.0,0.14074074074074075,9.0,55.0,6.0,41.0,0.1276595744680851,0.047619047619047616,2.417,2.705,1.0,5.0,4.0,2.0,20.0,21.0,31.0,6.0,4.0,20.0,0.2857142857142857,0.2564102564102564,3.0,9.0,5.0,13.0,30.0,44.0,0.40540540540540543,3.0,13.0,12.0,4.0,15.0,9.0,5.0,5.0,38.0,23.0,0.2631578947368421,0.2631578947368421,0.3275862068965517,1.2105263157894737,26.0,3.0,1.0,31.0,10.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,12.0,0.0,1.0,11.0,1.0,0.0,2.0,0.0,2.0,14.0,0.0,1.0,8.0,0.0,1.0,0.7454545454545455,0.9161202258181818,-9.386612419999999,0.7777777777777778,0.79080018,-0.1172016199999999,0.222,0.255,0.9674545454545455,-0.36011890154732945,-0.2551199150500379,1.373,9.611,-8.238,2.666,-12.778,-10.113,1.293,3.167,-1.875,9.611,53.547,0.104,-43.936,13.043,79.634,0.097,6.178,37.757,4.119,28.146,1.659,1.857,0.686,3.432,2.746,1.373,13.73,14.416,21.281,4.119,2.746,13.73,2.059,6.178,3.432,8.924,20.595,30.206,2.059,8.924,8.238,2.746,10.297,6.178,3.432,3.432,26.087,15.789,17.849,2.059,0.686,21.281,6.865,2.059,2.059,0.0,0.0,3.432,0.0,0.0,1.373,0.0,0.686,8.238,0.0,0.686,7.551,0.686,0.0,1.373,0.0,1.373,9.611,0.0,0.686,5.492,0.0,0.686,-6.444,-0.08,-0.247,-0.175
BOS,east,atlantic,20232024,82,109,47,20,15,36,2.0,4.0,top3,Penalty Kill,+2,56.43333333333333,1.0,4.0,-3.0,2.07709899,-8.77423676,-6.697137770000001,1.07709899,4.774236760000001,0.1840774544513191,-3.6971377700000008,11.0,77.0,0.125,-66.0,12.0,95.0,0.11214953271028037,10.0,52.0,3.0,49.0,0.057692307692307696,0.05555555555555555,2.375,2.805,1.0,2.0,4.0,1.0,17.0,32.0,24.0,4.0,2.0,16.0,0.18181818181818182,0.2077922077922078,1.0,2.0,1.0,2.0,34.0,28.0,0.5483870967741935,6.0,12.0,8.0,4.0,17.0,5.0,1.0,1.0,18.0,25.0,0.08333333333333333,0.08333333333333333,0.18947368421052632,2.0833333333333335,28.0,6.0,0.0,22.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,10.0,0.0,2.0,5.0,3.0,0.0,2.0,0.0,2.0,15.0,2.0,0.0,3.0,0.0,2.0,0.9230769230769231,0.9081877546153846,0.7742367600000009,0.9,0.892290101,0.07709899000000009,0.1,0.077,1.0230769230769232,0.29939505374385816,0.19014031985589405,1.063,4.253,-3.19,2.208,-9.329,-7.12,1.145,5.076,-3.931,11.695,81.867,0.133,-70.171,12.758,101.004,0.119,10.632,55.286,3.19,52.097,2.525,2.982,1.063,2.126,4.253,1.063,18.074,34.022,25.517,4.253,2.126,17.011,1.063,2.126,1.063,2.126,36.149,29.77,6.379,12.758,8.506,4.253,18.074,5.316,1.063,1.063,19.138,26.58,29.77,6.379,0.0,23.39,4.253,2.126,1.063,0.0,0.0,1.063,0.0,0.0,4.253,1.063,1.063,10.632,0.0,2.126,5.316,3.19,0.0,2.126,0.0,2.126,15.948,2.126,0.0,3.19,0.0,2.126,0.823,0.082,0.318,0.202
BOS,east,atlantic,20232024,82,109,47,20,15,36,2.0,4.0,top3,Penalty Kill,+3,12.766666666666666,0.0,3.0,-3.0,1.4800228,-4.35695667,-2.87693387,1.4800228,1.35695667,0.5216896405669089,0.12306613,4.0,23.0,0.14814814814814814,-19.0,4.0,27.0,0.12903225806451613,3.0,16.0,2.0,15.0,0.11764705882352941,0.2857142857142857,3.0,2.826,2.0,0.0,0.0,1.0,5.0,10.0,7.0,1.0,1.0,6.0,0.25,0.2608695652173913,1.0,2.0,0.0,0.0,6.0,14.0,0.3,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,7.0,0.0,0.25,0.14814814814814814,1.75,6.0,0.0,0.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8125,0.915190208125,-1.64304333,1.0,0.5066590666666666,1.4800228,0.0,0.188,0.8125,0.06668010113103776,-0.6632000421313494,0.0,14.099,-14.099,6.956,-20.477,-13.521,6.956,6.377,0.578,18.799,108.094,0.696,-89.295,18.799,126.893,0.606,14.099,75.196,9.399,70.496,14.099,13.281,9.399,0.0,0.0,4.7,23.499,46.997,32.898,4.7,4.7,28.198,4.7,9.399,0.0,0.0,28.198,65.796,9.399,4.7,4.7,0.0,0.0,4.7,0.0,4.7,18.799,32.898,28.198,0.0,0.0,51.697,9.399,4.7,4.7,0.0,0.0,0.0,0.0,0.0,9.399,0.0,0.0,4.7,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,-7.722,6.956,0.313,-3.117
BOS,east,atlantic,20232024,82,109,47,20,15,36,2.0,4.0,top3,Penalty Kill,+4+,15.983333333333333,0.0,0.0,0.0,0.12541989999999997,0.0,0.12541989999999997,0.12541989999999997,0.0,1.0,0.12541989999999997,3.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,,2.5,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.93729005,0.12541989999999997,0.0,,,,,0.0,0.0,0.0,0.471,0.0,0.471,0.471,0.0,0.471,11.262,0.0,3.754,11.262,11.262,0.0,3.754,7.508,0.0,3.754,0.0,9.385,,0.0,3.754,3.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.754,7.508,0.0,0.0,41.293,0.0,0.0,0.0,15.016,0.0,11.262,0.0,0.0,3.754,0.0,0.0,41.293,0.0,0.0,0.0,0.0,0.0,3.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.262,3.754,0.0,0.0,0.0,0.0,11.262,0.0,0.0,0.0,0.0,0.0,0.0,0.471,,
BOS,east,atlantic,20232024,82,109,47,20,15,36,2.0,4.0,top3,Penalty Kill,-1,56.13333333333333,1.0,6.0,-5.0,1.64169205,-11.13444182,-9.49274977,0.6416920500000001,5.13444182,0.11109369423254035,-4.49274977,10.0,76.0,0.11627906976744186,-66.0,11.0,94.0,0.10476190476190476,9.0,56.0,3.0,43.0,0.06521739130434782,0.047619047619047616,2.667,2.76,1.0,2.0,3.0,0.0,20.0,23.0,26.0,6.0,1.0,12.0,0.1,0.15789473684210525,5.0,18.0,7.0,22.0,35.0,38.0,0.4794520547945205,7.0,10.0,2.0,3.0,17.0,4.0,1.0,1.0,18.0,20.0,0.09090909090909091,0.09090909090909091,0.19148936170212766,1.8181818181818181,31.0,4.0,0.0,30.0,5.0,3.0,5.0,0.0,0.0,4.0,2.0,1.0,6.0,0.0,1.0,5.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,13.0,2.0,2.0,2.0,0.0,2.0,0.8928571428571429,0.9083135389285715,-0.8655581799999998,0.8888888888888888,0.9287008833333333,-0.35830794999999993,0.111,0.107,1.003857142857143,0.18760405984821424,0.25462409635465927,1.069,6.413,-5.344,1.755,-11.901,-10.147,0.686,5.488,-4.802,10.689,81.235,0.124,-70.546,11.758,100.475,0.112,9.62,59.857,3.207,45.962,2.851,2.95,1.069,2.138,3.207,0.0,21.378,24.584,27.791,6.413,1.069,12.827,5.344,19.24,7.482,23.515,37.411,40.618,7.482,10.689,2.138,3.207,18.171,4.276,1.069,1.069,19.24,21.378,33.135,4.276,0.0,32.067,5.344,3.207,5.344,0.0,0.0,4.276,2.138,1.069,6.413,0.0,1.069,5.344,1.069,4.276,2.138,0.0,0.0,2.138,1.069,0.0,13.895,2.138,2.138,2.138,0.0,2.138,-0.925,-0.383,0.201,0.272
BOS,east,atlantic,20232024,82,109,47,20,15,36,2.0,4.0,top3,Penalty Kill,-2,17.3,0.0,2.0,-2.0,0.27660196000000004,-3.47118187,-3.19457991,0.27660196000000004,1.4711818700000001,0.1582586789351404,-1.19457991,5.0,20.0,0.2,-15.0,6.0,24.0,0.2,5.0,19.0,1.0,9.0,0.1,0.0,2.333,2.579,0.0,1.0,2.0,0.0,5.0,4.0,7.0,3.0,0.0,7.0,0.0,0.35,2.0,2.0,0.0,0.0,9.0,11.0,0.45,3.0,4.0,1.0,0.0,4.0,1.0,1.0,0.0,4.0,1.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,9.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.8947368421052632,0.9225693752631579,-0.5288181299999999,1.0,0.944679608,0.27660196000000004,0.0,0.105,0.8947368421052632,0.2456448174416499,0.47294602560989657,0.0,6.936,-6.936,0.959,-12.039,-11.079,0.959,5.102,-4.143,17.341,69.364,0.694,-52.023,20.809,83.237,0.694,17.341,65.896,3.468,31.214,8.091,8.945,0.0,3.468,6.936,0.0,17.341,13.873,24.277,10.405,0.0,24.277,6.936,6.936,0.0,0.0,31.214,38.15,10.405,13.873,3.468,0.0,13.873,3.468,3.468,0.0,13.873,3.468,31.214,0.0,0.0,20.809,10.405,6.936,3.468,0.0,3.468,0.0,0.0,0.0,3.468,0.0,6.936,10.405,3.468,0.0,3.468,0.0,0.0,0.0,0.0,0.0,6.936,3.468,3.468,3.468,0.0,0.0,-1.834,0.959,0.852,1.64
