lineId,name,team,position,situation,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,goalsFor,goalsAgainst,player_id
847464184783668481517,Vatrano-Henrique-Leason,ANA,line,5on5,8,1030.0,0.51,0.39,0.39,2.0,1.0,8478366
84783978482470,Solovyov-Andersson,CGY,pairing,5on5,6,1199.0,0.47,0.56,0.59,0.0,2.0,8482470
847584884768718478133,Pearson-Evans-Gallagher,MTL,line,5on5,11,838.0,0.8,0.5,0.57,1.0,0.0,8476871
84793988484258,Girard-Malinski,COL,pairing,5on5,6,662.0,0.7,0.64,0.56,2.0,0.0,8484258
847689784769078481070,Mcging-Sundqvist-Maceachern,STL,line,5on5,3,921.0,0.26,0.27,0.35,0.0,2.0,8476907
847414984751688475794,Seguin-Duchene-Dadonov,DAL,line,5on5,6,1631.0,0.41,0.42,0.39,2.0,3.0,8475168
847692784788568481624,Garland-Blueger-Mikheyev,VAN,line,5on5,21,2159.0,0.61,0.63,0.61,2.0,2.0,8478856
84801848480887,Harris-Lindstrm,MTL,pairing,5on5,3,697.0,0.13,0.17,0.16,0.0,0.0,8480887
847584884769818478133,Anderson-Evans-Gallagher,MTL,line,5on5,26,10679.0,0.53,0.48,0.51,8.0,10.0,8476981
84757508476463,Brodin-Merrill,MIN,pairing,5on5,20,828.0,0.37,0.28,0.27,0.0,0.0,8476463
847456484785198479718,Barr-Boulet-Stamkos-Cirelli,TBL,line,5on5,7,666.0,0.69,0.52,0.5,0.0,0.0,8478519
84769178477506,Pelech-Pulock,NYI,pairing,5on5,44,17354.0,0.47,0.47,0.49,12.0,12.0,8477506
847632984770708480855,O'Brien-Mcbain-Boyd,ARI,line,5on5,3,1159.0,0.5,0.46,0.46,1.0,2.0,8477070
84794588483466,Korchinski-Zaitsev,CHI,pairing,5on5,32,13078.0,0.47,0.47,0.44,2.0,8.0,8483466
847528784815598482125,Hughes-Haula-Holtz,NJD,line,5on5,14,3844.0,0.59,0.48,0.51,2.0,1.0,8481559
84784088480891,Dermott-Kesselring,ARI,pairing,5on5,24,5543.0,0.43,0.48,0.45,2.0,3.0,8480891
847345384814818481560,Lewis-Lizotte-Kaliyev,LAK,line,5on5,14,2980.0,0.57,0.6,0.6,0.0,2.0,8481481
84757538476792,Krug-Faulk,STL,pairing,5on5,58,46493.0,0.45,0.46,0.46,28.0,39.0,8476792
84751778479026,De Haan-Myers,TBL,pairing,5on5,5,1687.0,0.52,0.55,0.52,0.0,3.0,8479026
847795184793438480855,Schmaltz-Mcbain-Keller,ARI,line,5on5,28,6554.0,0.5,0.51,0.5,6.0,4.0,8479343
847804684808808481556,Heinen-Beecher-Lauko,BOS,line,5on5,7,608.0,0.28,0.44,0.36,0.0,0.0,8480880
847342284774508479315,Foligno-Dickinson-Anderson,CHI,line,5on5,21,6899.0,0.46,0.53,0.54,8.0,4.0,8477450
84706008475825,Suter-Hakanp,DAL,pairing,5on5,54,7767.0,0.46,0.48,0.49,6.0,6.0,8475825
847456484774268477839,Sheary-Paul-Stamkos,TBL,line,5on5,16,4876.0,0.59,0.51,0.5,5.0,1.0,8477426
847967184799418482744,Malatesta-Danforth-Olivier,CBJ,line,5on5,3,633.0,0.35,0.43,0.39,0.0,0.0,8479941
847851984795428479661,Jeannot-Cirelli-Hagel,TBL,line,5on5,16,1446.0,0.61,0.52,0.42,1.0,1.0,8479542
848171684824758482705,Voronkov-Sillinger-Chinakhov,CBJ,line,5on5,5,1337.0,0.66,0.54,0.62,3.0,0.0,8482475
84751718478055,Forsling-Ekman-Larsson,FLA,pairing,5on5,54,22869.0,0.54,0.57,0.55,24.0,15.0,8478055
847647984779428479336,Fiala-Danault-Grundstrom,LAK,line,5on5,6,883.0,0.46,0.51,0.51,1.0,0.0,8477942
847576584800648480801,Tkachuk-Norris-Tarasenko,OTT,line,5on5,14,2431.0,0.48,0.63,0.62,0.0,2.0,8480064
847121484768808482148,Ovechkin-Lapierre-Wilson,WSH,line,5on5,5,989.0,0.51,0.4,0.5,1.0,0.0,8476880
847804384800128481535,Hoglander-Pettersson-Lafferty,VAN,line,5on5,25,1365.0,0.4,0.42,0.39,1.0,1.0,8480012
847644884769058477511,Stephenson-Karlsson-Mantha,VGK,line,5on5,1,621.0,0.76,0.52,0.57,0.0,0.0,8476905
847646884784448481624,Mikheyev-Miller-Boeser,VAN,line,5on5,28,5180.0,0.48,0.49,0.47,4.0,1.0,8478444
84768918478443,Grzelcyk-Carlo,BOS,pairing,5on5,48,10242.0,0.38,0.4,0.39,2.0,5.0,8478443
847517084757638482089,Neighbours-Hayes-Schenn,STL,line,5on5,7,873.0,0.43,0.53,0.5,0.0,1.0,8475763
84800018483490,Mintyukov-Vaakanainen,ANA,pairing,5on5,30,2005.0,0.28,0.39,0.37,0.0,6.0,8483490
847794284794008482155,Fiala-Dubois-Laferriere,LAK,line,5on5,36,10585.0,0.57,0.53,0.53,8.0,9.0,8479400
847488484808218481477,Hoffman-Sturm-Zadina,SJS,line,5on5,12,2540.0,0.32,0.33,0.33,2.0,0.0,8480821
84717098479983,Ferraro-Vlasic,SJS,pairing,5on5,42,8674.0,0.39,0.42,0.42,8.0,9.0,8479983
84768798476967,Kulak-Ceci,EDM,pairing,5on5,52,12541.0,0.48,0.48,0.48,8.0,11.0,8476967
847747984775038479318,Bertuzzi-Matthews-Domi,TOR,line,5on5,17,8843.0,0.66,0.62,0.61,16.0,11.0,8477503
84735078481542,Seider-Petry,DET,pairing,5on5,46,2607.0,0.28,0.36,0.33,1.0,4.0,8481542
84746738480950,Brodie-Lyubushkin,TOR,pairing,5on5,12,4751.0,0.46,0.49,0.54,5.0,3.0,8480950
84740138478454,Cole-Juulsen,VAN,pairing,5on5,45,17943.0,0.55,0.48,0.52,11.0,8.0,8478454
84799838481567,Thrun-Ferraro,SJS,pairing,5on5,42,3636.0,0.65,0.53,0.49,3.0,2.0,8481567
84757508480990,Chisholm-Merrill,MIN,pairing,5on5,22,9669.0,0.49,0.45,0.47,3.0,6.0,8480990
84752188477498,Ekholm-Nurse,EDM,pairing,5on5,69,4429.0,0.63,0.65,0.63,3.0,2.0,8477498
847742684778398479718,Paul-Barr-Boulet-Sheary,TBL,line,5on5,5,1171.0,0.61,0.53,0.61,0.0,3.0,8477839
84804348480891,Durzi-Kesselring,ARI,pairing,5on5,53,13186.0,0.48,0.53,0.53,8.0,8.0,8480891
847403484779198479520,Maroon-Gaudreau-Duhaime,MIN,line,5on5,11,971.0,0.38,0.43,0.43,1.0,2.0,8477919
847646184800158481553,Tippett-Couturier-Brink,PHI,line,5on5,18,742.0,0.16,0.32,0.4,0.0,1.0,8480015
847516684757148482259,Mcmann-Tavares-Jarnkrok,TOR,line,5on5,5,2322.0,0.73,0.63,0.66,1.0,1.0,8475714
847799884785858480802,Foegele-Mcleod-Ryan,EDM,line,5on5,20,3640.0,0.72,0.66,0.65,0.0,1.0,8478585
847784684793168479379,Kunin-Carpenter-Smith,SJS,line,5on5,7,844.0,0.46,0.47,0.44,2.0,0.0,8479316
848081384810138482078,Raymond-Veleno-Berggren,DET,line,5on5,4,780.0,0.43,0.65,0.63,1.0,4.0,8481013
847690584780208478403,Eichel-Stephenson-Amadio,VGK,line,5on5,2,1213.0,0.78,0.8,0.73,1.0,0.0,8478020
847810984793708479419,Murray-Jost-Olofsson,BUF,line,5on5,2,746.0,0.74,0.64,0.62,0.0,1.0,8479370
84778108481167,Hanley-Pachal,CGY,pairing,5on5,9,2918.0,0.65,0.54,0.57,4.0,1.0,8481167
84769678479576,Kulak-Desharnais,EDM,pairing,5on5,73,44349.0,0.55,0.52,0.52,22.0,21.0,8479576
847121884751848476459,Kreider-Zibanejad-Wheeler,NYR,line,5on5,34,17342.0,0.46,0.49,0.49,17.0,12.0,8475184
84717248478854,Shea-Letang,PIT,pairing,5on5,19,2096.0,0.49,0.51,0.51,1.0,3.0,8478854
84756908477346,Weegar-Tanev,CGY,pairing,5on5,37,1662.0,0.37,0.44,0.5,0.0,1.0,8477346
847840084795438481093,Pezzetta-White-Harvey-Pinard,MTL,line,5on5,9,3170.0,0.28,0.41,0.34,0.0,0.0,8479543
84769068482762,Edvinsson-Gostisbehere,DET,pairing,5on5,12,1202.0,0.23,0.52,0.4,1.0,2.0,8482762
84765258479378,Stanley-Miller,WPG,pairing,5on5,1,752.0,0.07,0.28,0.27,0.0,0.0,8479378
847692784816178481624,Podkolzin-Blueger-Mikheyev,VAN,line,5on5,5,851.0,0.52,0.52,0.61,1.0,1.0,8481617
847648084801138482149,Iafallo-Namestnikov-Perfetti,WPG,line,5on5,26,9176.0,0.61,0.58,0.59,8.0,3.0,8480113
847584884764698481618,Armia-Newhook-Gallagher,MTL,line,5on5,19,7685.0,0.55,0.46,0.48,12.0,7.0,8476469
847342284748708484144,Foligno-Bedard-Johnson,CHI,line,5on5,8,815.0,0.39,0.38,0.32,1.0,3.0,8474870
847345384793368481481,Lizotte-Lewis-Grundstrom,LAK,line,5on5,32,11560.0,0.57,0.57,0.57,7.0,6.0,8479336
847757384781048481543,Walker-Alexandrov-Blais,STL,line,5on5,3,1381.0,0.52,0.59,0.54,1.0,1.0,8478104
84801848483490,Mintyukov-Lindstrom,ANA,pairing,5on5,13,1914.0,0.22,0.33,0.29,0.0,1.0,8483490
84745908476441,Edmundson-Carlson,WSH,pairing,5on5,40,5494.0,0.55,0.51,0.5,3.0,3.0,8476441
847471584800158480068,Tippett-Poehling-Atkinson,PHI,line,5on5,15,985.0,0.26,0.4,0.41,1.0,3.0,8480015
84741458476917,Pelech-Bortuzzo,NYI,pairing,5on5,11,839.0,0.18,0.29,0.33,0.0,2.0,8476917
847341984757458478498,Marchand-Coyle-Debrusk,BOS,line,5on5,50,20801.0,0.49,0.46,0.44,14.0,9.0,8475745
84785078480860,Bahl-Marino,NJD,pairing,5on5,66,33374.0,0.53,0.51,0.51,30.0,35.0,8480860
84793788480049,Samberg-Stanley,WPG,pairing,5on5,19,8395.0,0.4,0.5,0.49,4.0,5.0,8480049
84768798479442,Ceci-Stecher,EDM,pairing,5on5,2,809.0,0.46,0.52,0.47,1.0,1.0,8479442
847572284757608481711,Zucker-Bjugstad-Maccelli,ARI,line,5on5,17,619.0,0.66,0.54,0.44,1.0,1.0,8475760
847344984781098481522,Olofsson-Krebs-Okposo,BUF,line,5on5,17,2996.0,0.56,0.57,0.57,3.0,0.0,8478109
84770188477447,Theodore-Hutton,VGK,pairing,5on5,15,1616.0,0.59,0.65,0.63,3.0,1.0,8477447
847471584764618482159,Foerster-Couturier-Atkinson,PHI,line,5on5,18,1810.0,0.55,0.49,0.61,3.0,1.0,8476461
847181784809958482259,Mcmann-Holmberg-Reaves,TOR,line,5on5,3,1061.0,0.47,0.48,0.48,0.0,1.0,8480995
84746738476441,Brodie-Edmundson,TOR,pairing,5on5,6,1197.0,0.72,0.6,0.63,1.0,2.0,8476441
847079484793518480027,Robertson-Pavelski-Steel,DAL,line,5on5,27,830.0,0.49,0.34,0.45,0.0,0.0,8479351
84716778478452,Johnson-Jones,COL,pairing,5on5,23,10261.0,0.47,0.48,0.48,4.0,3.0,8478452
84734468482671,Power-Johnson,BUF,pairing,5on5,36,6687.0,0.44,0.47,0.47,1.0,7.0,8482671
848006884802208482159,Cates-Poehling-Foerster,PHI,line,5on5,14,2404.0,0.57,0.44,0.56,1.0,2.0,8480220
84758258481581,Harley-Hakanp,DAL,pairing,5on5,50,11292.0,0.41,0.47,0.45,8.0,7.0,8481581
84800698480336,Makar-Walker,COL,pairing,5on5,15,857.0,0.53,0.68,0.64,1.0,1.0,8480336
847351284784728482092,Greig-Giroux-Joseph,OTT,line,5on5,12,4460.0,0.47,0.55,0.53,0.0,2.0,8478472
84764578478407,Dunn-Larsson,SEA,pairing,5on5,59,57032.0,0.49,0.51,0.48,40.0,25.0,8478407
847062184779988480802,Foegele-Mcleod-Perry,EDM,line,5on5,16,3495.0,0.64,0.55,0.54,2.0,1.0,8477998
847745084784638479315,Beauvillier-Dickinson-Anderson,CHI,line,5on5,5,794.0,0.46,0.3,0.33,0.0,1.0,8478463
848020884808018482092,Tkachuk-Greig-Batherson,OTT,line,5on5,11,742.0,0.6,0.62,0.55,1.0,2.0,8480801
847528784821108482125,Mercer-Haula-Holtz,NJD,line,5on5,21,3870.0,0.56,0.51,0.46,2.0,4.0,8482110
84717098481567,Thrun-Vlasic,SJS,pairing,5on5,28,4739.0,0.42,0.38,0.39,0.0,3.0,8481567
847629284775088477931,Palat-Nosek-Lazar,NJD,line,5on5,9,846.0,0.35,0.17,0.2,0.0,0.0,8477508
847842184793468480008,Greer-Ruzicka-Dube,CGY,line,5on5,23,7421.0,0.44,0.49,0.51,3.0,3.0,8479346
847515184753148476419,Lee-Pageau-Palmieri,NYI,line,5on5,21,5619.0,0.61,0.52,0.52,7.0,4.0,8475314
847632984779518479343,Schmaltz-Boyd-Keller,ARI,line,5on5,4,1470.0,0.29,0.38,0.39,1.0,0.0,8477951
847696084807988482117,Reichel-Athanasiou-Kurashev,CHI,line,5on5,6,791.0,0.43,0.32,0.36,0.0,0.0,8480798
847062184748708477987,Johnson-Donato-Perry,CHI,line,5on5,4,1353.0,0.53,0.47,0.48,1.0,1.0,8474870
84757908483565,Gudbranson-Blankenburg,CBJ,pairing,5on5,5,600.0,0.73,0.5,0.58,0.0,0.0,8483565
847572684794078480002,Bratt-Hischier-Toffoli,NJD,line,5on5,12,2030.0,0.5,0.6,0.53,2.0,0.0,8479407
84808748481178,Zamula-Ginning,PHI,pairing,5on5,5,829.0,0.23,0.52,0.53,0.0,1.0,8481178
847843484784628479353,Howden-Roy-Kolesar,VGK,line,5on5,24,5338.0,0.4,0.49,0.49,5.0,5.0,8478462
84772448477435,Graves-Ruhwedel,PIT,pairing,5on5,40,10461.0,0.48,0.46,0.48,10.0,8.0,8477435
847404084751698476454,Kane-Nugent-Hopkins-Gagner,EDM,line,5on5,6,1221.0,0.61,0.53,0.51,1.0,1.0,8475169
84745748478454,Myers-Juulsen,VAN,pairing,5on5,22,1168.0,0.62,0.55,0.47,0.0,2.0,8478454
847060484785698480205,Carter-Acciari-Bemstrom,PIT,line,5on5,6,1891.0,0.57,0.4,0.43,2.0,1.0,8478569
847585584779628480835,Lemieux-Drury-Fast,CAR,line,5on5,8,1095.0,0.85,0.72,0.68,0.0,0.0,8477962
84769028480036,Heiskanen-Lindell,DAL,pairing,5on5,58,5397.0,0.59,0.58,0.58,1.0,2.0,8480036
847685884769278478043,Di Giuseppe-Blueger-Lafferty,VAN,line,5on5,15,4392.0,0.51,0.5,0.5,0.0,5.0,8476927
84768848476902,Lindell-Pouliot,DAL,pairing,5on5,3,1074.0,0.48,0.44,0.43,1.0,1.0,8476902
847350484752318477392,Fasching-Cizikas-Clutterbuck,NYI,line,5on5,18,8611.0,0.45,0.37,0.4,4.0,4.0,8475231
847646984816188482749,Armia-Newhook-Roy,MTL,line,5on5,16,7974.0,0.49,0.48,0.49,8.0,8.0,8481618
847942384826608482705,Nylander-Sillinger-Johnson,CBJ,line,5on5,2,1255.0,0.7,0.56,0.59,0.0,0.0,8482660
847572684774978477940,Ehlers-Monahan-Toffoli,WPG,line,5on5,12,6436.0,0.59,0.57,0.57,11.0,4.0,8477497
848152384816188483515,Slafkovsky-Newhook-Dach,MTL,line,5on5,2,764.0,0.7,0.7,0.6,2.0,0.0,8481618
84716778476312,Johnson-Manson,COL,pairing,5on5,71,15039.0,0.55,0.57,0.55,9.0,9.0,8476312
84781368482122,Middleton-Faber,MIN,pairing,5on5,74,48111.0,0.48,0.45,0.45,28.0,38.0,8482122
84745688479371,Fabbro-Schenn,NSH,pairing,5on5,11,621.0,0.37,0.48,0.35,0.0,0.0,8479371
84781788478416,Cernak-Raddysh,TBL,pairing,5on5,18,2116.0,0.34,0.46,0.45,2.0,1.0,8478416
847790384800688480797,Farabee-Poehling-Hathaway,PHI,line,5on5,24,1435.0,0.52,0.55,0.59,0.0,1.0,8480068
847644884765398482153,Brisson-Karlsson-Marchessault,VGK,line,5on5,6,2597.0,0.66,0.59,0.63,6.0,4.0,8476539
847794684779528482078,Raymond-Larkin-Fabbri,DET,line,5on5,11,1554.0,0.43,0.45,0.39,2.0,2.0,8477952
847742984779528482078,Raymond-Copp-Fabbri,DET,line,5on5,10,1257.0,0.22,0.28,0.22,1.0,2.0,8477952
847646184779038480220,Cates-Couturier-Hathaway,PHI,line,5on5,12,1910.0,0.4,0.46,0.55,1.0,1.0,8477903
847744684815778481704,Parssinen-Mccarron-Tomasino,NSH,line,5on5,10,1645.0,0.28,0.39,0.39,0.0,3.0,8481577
847749684782338481068,Mangiapane-Lindholm-Sharangovich,CGY,line,5on5,25,10511.0,0.47,0.46,0.5,7.0,8.0,8478233
84741518475197,Mcdonagh-Barrie,NSH,pairing,5on5,31,7860.0,0.59,0.43,0.44,6.0,3.0,8475197
84716868482142,Staal-Drysdale,PHI,pairing,5on5,8,2588.0,0.45,0.4,0.4,1.0,1.0,8482142
84740138479425,Cole-Hronek,VAN,pairing,5on5,63,7210.0,0.51,0.5,0.47,3.0,4.0,8479425
847517084793858480023,Schenn-Thomas-Kyrou,STL,line,5on5,12,2879.0,0.49,0.49,0.5,1.0,2.0,8479385
847414184774568479992,Rasmussen-Compher-Kane,DET,line,5on5,13,1101.0,0.42,0.52,0.48,0.0,1.0,8477456
847696084793158482117,Reichel-Athanasiou-Anderson,CHI,line,5on5,4,1001.0,0.71,0.34,0.33,2.0,1.0,8479315
84770348483466,Korchinski-Megna,CHI,pairing,5on5,43,22818.0,0.37,0.39,0.38,10.0,24.0,8483466
847794984784138479999,Greenway-Mittelstadt-Tuch,BUF,line,5on5,19,3934.0,0.57,0.45,0.5,5.0,2.0,8478413
84784688481056,Lauzon-Stastney,NSH,pairing,5on5,8,1511.0,0.53,0.45,0.47,1.0,1.0,8481056
84746008478468,Josi-Lauzon,NSH,pairing,5on5,65,4038.0,0.57,0.61,0.66,2.0,3.0,8478468
847523584802208481553,Deslauriers-Cates-Brink,PHI,line,5on5,4,607.0,0.12,0.22,0.17,0.0,0.0,8480220
84764228477506,Reilly-Pulock,NYI,pairing,5on5,36,6471.0,0.5,0.5,0.53,5.0,4.0,8477506
84769888479983,Ferraro-Benning,SJS,pairing,5on5,14,1677.0,0.32,0.41,0.41,1.0,2.0,8479983
847691984775088477931,Tierney-Nosek-Lazar,NJD,line,5on5,12,673.0,0.46,0.45,0.42,1.0,1.0,8477508
847629284784148480002,Palat-Hischier-Meier,NJD,line,5on5,9,2830.0,0.69,0.58,0.6,2.0,1.0,8478414
84706138478970,Burns-Chatfield,CAR,pairing,5on5,24,744.0,0.57,0.4,0.32,1.0,0.0,8478970
847345384814818482155,Lizotte-Lewis-Laferriere,LAK,line,5on5,25,1807.0,0.25,0.33,0.36,0.0,0.0,8481481
84775418478136,Middleton-Mermis,MIN,pairing,5on5,27,8415.0,0.47,0.49,0.49,6.0,9.0,8478136
847341984779568479987,Marchand-Geekie-Pastrnak,BOS,line,5on5,25,1124.0,0.79,0.61,0.65,2.0,0.0,8477956
847576584784728482092,Tarasenko-Greig-Joseph,OTT,line,5on5,8,3104.0,0.51,0.51,0.5,5.0,0.0,8478472
84757978476473,Tinordi-Murphy,CHI,pairing,5on5,22,7290.0,0.43,0.42,0.45,1.0,7.0,8476473
847688184779648481604,Dorofeyev-Hertl-Barbashev,VGK,line,5on5,2,1294.0,0.67,0.64,0.6,1.0,1.0,8477964
84784078482858,Dunn-Evans,SEA,pairing,5on5,12,993.0,0.61,0.65,0.61,1.0,1.0,8482858
84799848481701,Hatakka-Foote,NJD,pairing,5on5,1,620.0,0.11,0.25,0.29,1.0,1.0,8481701
84757908479369,Gudbranson-Peeke,CBJ,pairing,5on5,9,727.0,0.47,0.4,0.41,0.0,0.0,8479369
847744684785088481577,Trenin-Mccarron-Tomasino,NSH,line,5on5,14,2299.0,0.65,0.57,0.57,1.0,1.0,8478508
847804784784278480039,Bunting-Aho-Necas,CAR,line,5on5,20,869.0,0.28,0.47,0.43,0.0,1.0,8478427
847584884781338481093,Harvey-Pinard-Evans-Gallagher,MTL,line,5on5,7,2531.0,0.44,0.4,0.4,2.0,1.0,8478133
847062184746418475169,Kane-Henrique-Perry,EDM,line,5on5,15,1616.0,0.56,0.52,0.49,2.0,0.0,8474641
847121484716988481580,Ovechkin-Mcmichael-Oshie,WSH,line,5on5,19,8180.0,0.36,0.43,0.36,5.0,4.0,8471698
847682284773538481043,Koepke-Glendening-Motte,TBL,line,5on5,7,1172.0,0.45,0.38,0.38,1.0,2.0,8477353
847456484774268479718,Barr-Boulet-Paul-Stamkos,TBL,line,5on5,7,1076.0,0.18,0.26,0.17,0.0,4.0,8477426
847575484773928478115,Engvall-Nelson-Fasching,NYI,line,5on5,7,1510.0,0.39,0.64,0.52,0.0,0.0,8477392
84788518481056,Stastney-Carrier,NSH,pairing,5on5,11,822.0,0.78,0.56,0.7,2.0,0.0,8481056
847487084774828479390,Sanford-Johnson-Raddysh,CHI,line,5on5,2,1084.0,0.75,0.67,0.62,1.0,1.0,8477482
847181784801448480980,Dewar-Kampf-Reaves,TOR,line,5on5,10,3614.0,0.64,0.52,0.58,3.0,3.0,8480144
847644884765398481032,Cotter-Karlsson-Marchessault,VGK,line,5on5,21,4449.0,0.53,0.44,0.46,3.0,1.0,8476539
847471584768728480797,Farabee-Laughton-Atkinson,PHI,line,5on5,24,4582.0,0.48,0.4,0.45,0.0,4.0,8476872
847488484780998479316,Hoffman-Kunin-Labanc,SJS,line,5on5,11,1322.0,0.34,0.47,0.48,0.0,0.0,8478099
84784088479442,Dermott-Stecher,ARI,pairing,5on5,14,1857.0,0.59,0.59,0.55,0.0,2.0,8479442
84800738482105,Sanderson-Brannstrom,OTT,pairing,5on5,33,1802.0,0.27,0.57,0.49,0.0,0.0,8482105
847517284764568482074,Zary-Kadri-Huberdeau,CGY,line,5on5,20,1713.0,0.42,0.5,0.51,3.0,0.0,8476456
847645884783668481533,Strome-Zegras-Vatrano,ANA,line,5on5,11,5559.0,0.51,0.42,0.42,6.0,3.0,8478366
847843284800118480813,Kostin-Veleno-Fischer,DET,line,5on5,5,823.0,0.77,0.56,0.64,1.0,0.0,8480011
847576884779558479977,Mccann-Yamamoto-Schwartz,SEA,line,5on5,3,1232.0,0.41,0.52,0.41,1.0,3.0,8477955
847169984780288481641,Kiviranta-Olofsson-Cogliano,COL,line,5on5,26,6911.0,0.36,0.41,0.41,5.0,6.0,8478028
84808398481524,Dahlin-Byram,BUF,pairing,5on5,15,8472.0,0.47,0.51,0.51,9.0,10.0,8481524
847746484795208480980,Petan-Dewar-Duhaime,MIN,line,5on5,2,646.0,0.53,0.65,0.65,0.0,1.0,8479520
84781368480884,Middleton-Addison,MIN,pairing,5on5,9,2211.0,0.64,0.53,0.55,4.0,5.0,8480884
84773848480891,Kesselring-Brown,ARI,pairing,5on5,21,816.0,0.4,0.45,0.43,2.0,1.0,8480891
84751678479026,Hedman-Myers,TBL,pairing,5on5,5,1126.0,0.69,0.71,0.73,1.0,0.0,8479026
847356384768808477947,Milano-Backstrom-Wilson,WSH,line,5on5,3,764.0,0.67,0.53,0.67,0.0,0.0,8476880
847517084764388476897,Saad-Sundqvist-Schenn,STL,line,5on5,20,814.0,0.27,0.43,0.42,0.0,0.0,8476438
847733084820928482859,Kubalik-Ostapchuk-Greig,OTT,line,5on5,5,1913.0,0.41,0.39,0.35,0.0,1.0,8482092
847578684779988478402,Foegele-Mcdavid-Hyman,EDM,line,5on5,10,1896.0,0.81,0.74,0.75,3.0,2.0,8477998
847576384779538480281,Kapanen-Hayes-Toropchenko,STL,line,5on5,23,7399.0,0.46,0.5,0.48,2.0,3.0,8477953
84751718484304,Ekman-Larsson-Balinskis,FLA,pairing,5on5,10,2212.0,0.25,0.38,0.39,1.0,2.0,8484304
847638984821098482157,Cuylle-Trocheck-Lafrenire,NYR,line,5on5,32,826.0,0.43,0.41,0.29,0.0,0.0,8482109
847841484821108482125,Meier-Mercer-Holtz,NJD,line,5on5,11,2569.0,0.37,0.41,0.41,2.0,1.0,8482110
847644884784628481032,Cotter-Karlsson-Roy,VGK,line,5on5,5,1345.0,0.81,0.6,0.59,1.0,0.0,8478462
847647484808308480835,Svechnikov-Drury-Noesen,CAR,line,5on5,6,882.0,0.32,0.58,0.53,1.0,1.0,8480830
847687384784388482146,Novak-Jankowski-Evangelista,NSH,line,5on5,24,10827.0,0.68,0.63,0.63,9.0,3.0,8478438
847471584768728482159,Foerster-Laughton-Atkinson,PHI,line,5on5,16,778.0,0.72,0.65,0.64,0.0,0.0,8476872
847849884799878483505,Debrusk-Poitras-Geekie,BOS,line,5on5,10,2421.0,0.57,0.54,0.56,3.0,1.0,8479987
847648084801138480289,Iafallo-Barron-Namestnikov,WPG,line,5on5,24,5282.0,0.57,0.51,0.53,4.0,1.0,8480113
847121484753438476880,Ovechkin-Dowd-Wilson,WSH,line,5on5,5,610.0,0.48,0.45,0.4,0.0,0.0,8475343
848044184817168482451,Pyyhtia-Voronkov-Fix-Wolansky,CBJ,line,5on5,6,2802.0,0.39,0.47,0.53,1.0,3.0,8481716
84793458480073,Chychrun-Brannstrom,OTT,pairing,5on5,56,8754.0,0.46,0.46,0.49,4.0,4.0,8480073
847572284769258482146,Zucker-Sissons-Evangelista,NSH,line,5on5,7,1178.0,0.7,0.51,0.54,1.0,0.0,8476925
84747168477541,Mermis-Spurgeon,MIN,pairing,5on5,3,644.0,0.77,0.63,0.63,1.0,0.0,8477541
84745748477507,Zadorov-Myers,VAN,pairing,5on5,45,13828.0,0.47,0.45,0.46,9.0,7.0,8477507
84773358480172,Burroughs-Rutta,SJS,pairing,5on5,41,2840.0,0.41,0.42,0.45,2.0,2.0,8480172
847167584758108477404,Guentzel-Crosby-Rust,PIT,line,5on5,34,21865.0,0.59,0.57,0.55,27.0,20.0,8475810
84751888481527,Mcnabb-Korczak,VGK,pairing,5on5,24,16617.0,0.56,0.5,0.5,13.0,5.0,8481527
84773698480800,Hughes-Soucy,VAN,pairing,5on5,24,1166.0,0.85,0.68,0.68,1.0,0.0,8480800
847687884781098479370,Girgensons-Jost-Olofsson,BUF,line,5on5,6,1324.0,0.5,0.4,0.44,0.0,1.0,8478109
84768568480434,Durzi-Dumba,ARI,pairing,5on5,43,3387.0,0.47,0.43,0.47,3.0,5.0,8480434
847345384815328481560,Turcotte-Lewis-Kaliyev,LAK,line,5on5,5,902.0,0.49,0.59,0.63,0.0,0.0,8481532
847121484815808483491,Miroshnichenko-Mcmichael-Ovechkin,WSH,line,5on5,7,869.0,0.43,0.51,0.42,2.0,1.0,8481580
847688284808298480830,Teravainen-Kotkaniemi-Svechnikov,CAR,line,5on5,16,3649.0,0.63,0.7,0.69,1.0,1.0,8480829
847690584780208481032,Cotter-Stephenson-Amadio,VGK,line,5on5,22,2768.0,0.63,0.46,0.51,3.0,2.0,8478020
847688184774078480188,Duclair-Hertl-Zetterlund,SJS,line,5on5,18,2978.0,0.49,0.44,0.46,2.0,5.0,8477407
847634684799418484166,Gaudreau-Fantilli-Danforth,CBJ,line,5on5,16,8051.0,0.48,0.43,0.44,5.0,11.0,8479941
847629284779318480032,Palat-Nosek-Bowers,NJD,line,5on5,2,664.0,0.57,0.4,0.38,0.0,0.0,8477931
847749384779338480185,Luostarinen-Barkov-Reinhart,FLA,line,5on5,22,790.0,0.42,0.44,0.5,0.0,1.0,8477933
84764298477506,Mayfield-Pulock,NYI,pairing,5on5,14,1054.0,0.28,0.37,0.36,1.0,1.0,8477506
847060484785698480836,Gruden-Acciari-Carter,PIT,line,5on5,3,949.0,0.61,0.44,0.5,0.0,0.0,8478569
847735384795918479661,Jeannot-Motte-Eyssimont,TBL,line,5on5,12,1703.0,0.61,0.71,0.78,2.0,2.0,8479591
