label,value,team,situation,n_games
Shot (FW) Volume,0.69,TBL,5on4,last 10 games
Shot (FW) Differential,0.62,TBL,5on4,last 10 games
Penalty Differential,0.7,TBL,5on4,last 10 games
offense_p60_perc,0.72,TBL,5on4,last 10 games
defense_p60_perc,0.64,TBL,5on4,last 10 games
cum_dif_p60_perc,0.78,TBL,5on4,last 10 games
offense,14.129999999999999,TBL,5on4,last 10 games
defense,1.44,TBL,5on4,last 10 games
cum_dif,12.69,TBL,5on4,last 10 games
Points,0.47,TBL,5on4,last 5 games
Goals For,0.94,TBL,5on4,last 5 games
Goal Differential,0.94,TBL,5on4,last 5 games
Shooting %,0.94,TBL,5on4,last 5 games
Save %,0.73,TBL,5on4,last 5 games
sv%,1.0,TBL,5on4,last 5 games
Blocked shot attempt %,0.91,TBL,5on4,last 5 games
Blocked shot attempt % against,0.22,TBL,5on4,last 5 games
Expected Goals For,0.7,TBL,5on4,last 5 games
XG Differential,0.69,TBL,5on4,last 5 games
Shot (FW) Volume,0.81,TBL,5on4,last 5 games
Shot (FW) Differential,0.81,TBL,5on4,last 5 games
Penalty Differential,0.81,TBL,5on4,last 5 games
offense_p60_perc,0.91,TBL,5on4,last 5 games
defense_p60_perc,0.53,TBL,5on4,last 5 games
cum_dif_p60_perc,0.94,TBL,5on4,last 5 games
offense,8.2,TBL,5on4,last 5 games
defense,0.42,TBL,5on4,last 5 games
cum_dif,7.779999999999999,TBL,5on4,last 5 games
Points,0.91,TOR,all,all
Goals For,0.83,TOR,all,all
Goal Differential,0.94,TOR,all,all
Shooting %,0.83,TOR,all,all
Save %,0.78,TOR,all,all
sv%,0.91,TOR,all,all
Blocked shot attempt %,0.95,TOR,all,all
Blocked shot attempt % against,0.75,TOR,all,all
Expected Goals For,0.83,TOR,all,all
XG Differential,0.92,TOR,all,all
Shot (FW) Volume,0.67,TOR,all,all
Shot (FW) Differential,0.81,TOR,all,all
Penalty Differential,0.66,TOR,all,all
offense_p60_perc,0.81,TOR,all,all
defense_p60_perc,0.88,TOR,all,all
cum_dif_p60_perc,0.92,TOR,all,all
offense,420.26,TOR,all,all
defense,330.61,TOR,all,all
cum_dif,89.64999999999998,TOR,all,all
Points,0.81,TOR,all,last 20 games
Goals For,0.84,TOR,all,last 20 games
Goal Differential,0.84,TOR,all,last 20 games
Shooting %,0.75,TOR,all,last 20 games
Save %,0.78,TOR,all,last 20 games
sv%,0.914,TOR,all,last 20 games
Blocked shot attempt %,0.69,TOR,all,last 20 games
Blocked shot attempt % against,0.75,TOR,all,last 20 games
Expected Goals For,0.86,TOR,all,last 20 games
XG Differential,0.91,TOR,all,last 20 games
Shot (FW) Volume,0.77,TOR,all,last 20 games
Shot (FW) Differential,0.81,TOR,all,last 20 games
Penalty Differential,0.47,TOR,all,last 20 games
offense_p60_perc,0.91,TOR,all,last 20 games
defense_p60_perc,0.81,TOR,all,last 20 games
cum_dif_p60_perc,0.92,TOR,all,last 20 games
offense,146.73000000000002,TOR,all,last 20 games
defense,110.49000000000001,TOR,all,last 20 games
cum_dif,36.24000000000001,TOR,all,last 20 games
Points,0.81,TOR,all,last 10 games
Goals For,0.95,TOR,all,last 10 games
Goal Differential,0.97,TOR,all,last 10 games
Shooting %,0.86,TOR,all,last 10 games
Save %,0.81,TOR,all,last 10 games
sv%,0.922,TOR,all,last 10 games
Blocked shot attempt %,0.56,TOR,all,last 10 games
Blocked shot attempt % against,0.84,TOR,all,last 10 games
Expected Goals For,0.8,TOR,all,last 10 games
XG Differential,0.94,TOR,all,last 10 games
Shot (FW) Volume,0.69,TOR,all,last 10 games
Shot (FW) Differential,0.78,TOR,all,last 10 games
Penalty Differential,0.61,TOR,all,last 10 games
offense_p60_perc,0.91,TOR,all,last 10 games
defense_p60_perc,0.91,TOR,all,last 10 games
cum_dif_p60_perc,0.97,TOR,all,last 10 games
offense,74.95,TOR,all,last 10 games
defense,47.57,TOR,all,last 10 games
cum_dif,27.380000000000003,TOR,all,last 10 games
Points,0.81,TOR,all,last 5 games
Goals For,0.83,TOR,all,last 5 games
Goal Differential,0.86,TOR,all,last 5 games
Shooting %,0.86,TOR,all,last 5 games
Save %,0.81,TOR,all,last 5 games
sv%,0.923,TOR,all,last 5 games
Blocked shot attempt %,0.66,TOR,all,last 5 games
Blocked shot attempt % against,0.94,TOR,all,last 5 games
Expected Goals For,0.7,TOR,all,last 5 games
XG Differential,0.88,TOR,all,last 5 games
Shot (FW) Volume,0.47,TOR,all,last 5 games
Shot (FW) Differential,0.7,TOR,all,last 5 games
Penalty Differential,0.7,TOR,all,last 5 games
offense_p60_perc,0.78,TOR,all,last 5 games
defense_p60_perc,0.88,TOR,all,last 5 games
cum_dif_p60_perc,0.91,TOR,all,last 5 games
offense,38.47,TOR,all,last 5 games
defense,24.68,TOR,all,last 5 games
cum_dif,13.79,TOR,all,last 5 games
Points,0.91,TOR,5on5,all
Goals For,0.81,TOR,5on5,all
Goal Differential,0.94,TOR,5on5,all
Shooting %,0.84,TOR,5on5,all
Save %,0.84,TOR,5on5,all
sv%,0.919,TOR,5on5,all
Blocked shot attempt %,0.91,TOR,5on5,all
Blocked shot attempt % against,0.75,TOR,5on5,all
Expected Goals For,0.83,TOR,5on5,all
XG Differential,0.94,TOR,5on5,all
Shot (FW) Volume,0.73,TOR,5on5,all
Shot (FW) Differential,0.84,TOR,5on5,all
Penalty Differential,0.59,TOR,5on5,all
offense_p60_perc,0.84,TOR,5on5,all
defense_p60_perc,0.88,TOR,5on5,all
cum_dif_p60_perc,0.91,TOR,5on5,all
offense,310.63,TOR,5on5,all
defense,241.62,TOR,5on5,all
cum_dif,69.00999999999999,TOR,5on5,all
Points,0.81,TOR,5on5,last 20 games
Goals For,0.81,TOR,5on5,last 20 games
Goal Differential,0.83,TOR,5on5,last 20 games
Shooting %,0.67,TOR,5on5,last 20 games
Save %,0.72,TOR,5on5,last 20 games
sv%,0.916,TOR,5on5,last 20 games
Blocked shot attempt %,0.66,TOR,5on5,last 20 games
Blocked shot attempt % against,0.75,TOR,5on5,last 20 games
Expected Goals For,0.92,TOR,5on5,last 20 games
XG Differential,0.94,TOR,5on5,last 20 games
Shot (FW) Volume,0.84,TOR,5on5,last 20 games
Shot (FW) Differential,0.81,TOR,5on5,last 20 games
Penalty Differential,0.47,TOR,5on5,last 20 games
offense_p60_perc,0.92,TOR,5on5,last 20 games
defense_p60_perc,0.69,TOR,5on5,last 20 games
cum_dif_p60_perc,0.84,TOR,5on5,last 20 games
offense,112.68,TOR,5on5,last 20 games
defense,88.67,TOR,5on5,last 20 games
cum_dif,24.010000000000005,TOR,5on5,last 20 games
Points,0.81,TOR,5on5,last 10 games
Goals For,1.0,TOR,5on5,last 10 games
Goal Differential,0.91,TOR,5on5,last 10 games
Shooting %,0.78,TOR,5on5,last 10 games
Save %,0.67,TOR,5on5,last 10 games
sv%,0.919,TOR,5on5,last 10 games
Blocked shot attempt %,0.67,TOR,5on5,last 10 games
Blocked shot attempt % against,0.84,TOR,5on5,last 10 games
Expected Goals For,0.88,TOR,5on5,last 10 games
XG Differential,0.95,TOR,5on5,last 10 games
Shot (FW) Volume,0.78,TOR,5on5,last 10 games
Shot (FW) Differential,0.7,TOR,5on5,last 10 games
Penalty Differential,0.38,TOR,5on5,last 10 games
offense_p60_perc,0.94,TOR,5on5,last 10 games
defense_p60_perc,0.84,TOR,5on5,last 10 games
cum_dif_p60_perc,0.97,TOR,5on5,last 10 games
offense,60.519999999999996,TOR,5on5,last 10 games
defense,40.83,TOR,5on5,last 10 games
cum_dif,19.689999999999998,TOR,5on5,last 10 games
Points,0.81,TOR,5on5,last 5 games
Goals For,0.84,TOR,5on5,last 5 games
Goal Differential,0.84,TOR,5on5,last 5 games
Shooting %,0.84,TOR,5on5,last 5 games
Save %,0.59,TOR,5on5,last 5 games
sv%,0.914,TOR,5on5,last 5 games
Blocked shot attempt %,0.69,TOR,5on5,last 5 games
Blocked shot attempt % against,0.91,TOR,5on5,last 5 games
Expected Goals For,0.8,TOR,5on5,last 5 games
XG Differential,0.77,TOR,5on5,last 5 games
Shot (FW) Volume,0.5,TOR,5on5,last 5 games
Shot (FW) Differential,0.66,TOR,5on5,last 5 games
Penalty Differential,0.69,TOR,5on5,last 5 games
offense_p60_perc,0.84,TOR,5on5,last 5 games
defense_p60_perc,0.72,TOR,5on5,last 5 games
cum_dif_p60_perc,0.84,TOR,5on5,last 5 games
offense,31.619999999999997,TOR,5on5,last 5 games
defense,23.130000000000003,TOR,5on5,last 5 games
cum_dif,8.489999999999995,TOR,5on5,last 5 games
Points,0.91,TOR,4on5,all
Goals For,0.66,TOR,4on5,all
Goal Differential,0.81,TOR,4on5,all
Shooting %,0.44,TOR,4on5,all
Save %,0.78,TOR,4on5,all
sv%,0.883,TOR,4on5,all
Blocked shot attempt %,0.84,TOR,4on5,all
Blocked shot attempt % against,0.42,TOR,4on5,all
Expected Goals For,0.89,TOR,4on5,all
XG Differential,0.95,TOR,4on5,all
Shot (FW) Volume,0.78,TOR,4on5,all
Shot (FW) Differential,0.88,TOR,4on5,all
Penalty Differential,0.41,TOR,4on5,all
offense_p60_perc,0.77,TOR,4on5,all
defense_p60_perc,0.88,TOR,4on5,all
cum_dif_p60_perc,0.94,TOR,4on5,all
offense,14.18,TOR,4on5,all
defense,58.4,TOR,4on5,all
cum_dif,-44.22,TOR,4on5,all
Points,0.81,TOR,4on5,last 20 games
Goals For,0.59,TOR,4on5,last 20 games
Goal Differential,0.97,TOR,4on5,last 20 games
Shooting %,0.47,TOR,4on5,last 20 games
Save %,0.97,TOR,4on5,last 20 games
sv%,0.939,TOR,4on5,last 20 games
Blocked shot attempt %,1.0,TOR,4on5,last 20 games
Blocked shot attempt % against,0.25,TOR,4on5,last 20 games
Expected Goals For,0.47,TOR,4on5,last 20 games
XG Differential,0.97,TOR,4on5,last 20 games
Shot (FW) Volume,0.81,TOR,4on5,last 20 games
Shot (FW) Differential,0.88,TOR,4on5,last 20 games
Penalty Differential,0.41,TOR,4on5,last 20 games
offense_p60_perc,0.59,TOR,4on5,last 20 games
defense_p60_perc,1.0,TOR,4on5,last 20 games
cum_dif_p60_perc,0.97,TOR,4on5,last 20 games
offense,3.7199999999999998,TOR,4on5,last 20 games
defense,12.059999999999999,TOR,4on5,last 20 games
cum_dif,-8.34,TOR,4on5,last 20 games
Points,0.81,TOR,4on5,last 10 games
Goals For,0.19,TOR,4on5,last 10 games
Goal Differential,0.94,TOR,4on5,last 10 games
Shooting %,0.19,TOR,4on5,last 10 games
Save %,0.97,TOR,4on5,last 10 games
sv%,0.973,TOR,4on5,last 10 games
Blocked shot attempt %,0.78,TOR,4on5,last 10 games
Blocked shot attempt % against,0.27,TOR,4on5,last 10 games
Expected Goals For,0.58,TOR,4on5,last 10 games
XG Differential,0.91,TOR,4on5,last 10 games
Shot (FW) Volume,0.75,TOR,4on5,last 10 games
Shot (FW) Differential,0.78,TOR,4on5,last 10 games
Penalty Differential,0.41,TOR,4on5,last 10 games
offense_p60_perc,0.27,TOR,4on5,last 10 games
defense_p60_perc,0.97,TOR,4on5,last 10 games
cum_dif_p60_perc,0.94,TOR,4on5,last 10 games
offense,1.07,TOR,4on5,last 10 games
defense,4.4,TOR,4on5,last 10 games
cum_dif,-3.33,TOR,4on5,last 10 games
Points,0.81,TOR,4on5,last 5 games
Goals For,0.31,TOR,4on5,last 5 games
Goal Differential,0.83,TOR,4on5,last 5 games
Shooting %,,TOR,4on5,last 5 games
Save %,0.92,TOR,4on5,last 5 games
sv%,1.0,TOR,4on5,last 5 games
Blocked shot attempt %,0.17,TOR,4on5,last 5 games
Blocked shot attempt % against,0.73,TOR,4on5,last 5 games
Expected Goals For,0.06,TOR,4on5,last 5 games
XG Differential,0.44,TOR,4on5,last 5 games
Shot (FW) Volume,0.25,TOR,4on5,last 5 games
Shot (FW) Differential,0.47,TOR,4on5,last 5 games
Penalty Differential,0.22,TOR,4on5,last 5 games
offense_p60_perc,0.06,TOR,4on5,last 5 games
defense_p60_perc,0.78,TOR,4on5,last 5 games
cum_dif_p60_perc,0.69,TOR,4on5,last 5 games
offense,0.05,TOR,4on5,last 5 games
defense,1.53,TOR,4on5,last 5 games
cum_dif,-1.48,TOR,4on5,last 5 games
Points,0.91,TOR,5on4,all
Goals For,0.88,TOR,5on4,all
Goal Differential,0.91,TOR,5on4,all
Shooting %,0.84,TOR,5on4,all
Save %,0.72,TOR,5on4,all
sv%,0.932,TOR,5on4,all
Blocked shot attempt %,0.84,TOR,5on4,all
Blocked shot attempt % against,0.64,TOR,5on4,all
Expected Goals For,0.84,TOR,5on4,all
XG Differential,0.81,TOR,5on4,all
Shot (FW) Volume,0.72,TOR,5on4,all
Shot (FW) Differential,0.59,TOR,5on4,all
Penalty Differential,0.42,TOR,5on4,all
offense_p60_perc,0.88,TOR,5on4,all
defense_p60_perc,0.64,TOR,5on4,all
cum_dif_p60_perc,0.91,TOR,5on4,all
offense,84.24000000000001,TOR,5on4,all
defense,9.73,TOR,5on4,all
cum_dif,74.51,TOR,5on4,all
Points,0.81,TOR,5on4,last 20 games
Goals For,0.94,TOR,5on4,last 20 games
Goal Differential,0.94,TOR,5on4,last 20 games
Shooting %,0.91,TOR,5on4,last 20 games
Save %,0.53,TOR,5on4,last 20 games
sv%,0.905,TOR,5on4,last 20 games
Blocked shot attempt %,0.47,TOR,5on4,last 20 games
Blocked shot attempt % against,0.72,TOR,5on4,last 20 games
Expected Goals For,0.78,TOR,5on4,last 20 games
XG Differential,0.78,TOR,5on4,last 20 games
Shot (FW) Volume,0.62,TOR,5on4,last 20 games
Shot (FW) Differential,0.47,TOR,5on4,last 20 games
Penalty Differential,0.45,TOR,5on4,last 20 games
offense_p60_perc,0.91,TOR,5on4,last 20 games
defense_p60_perc,0.47,TOR,5on4,last 20 games
cum_dif_p60_perc,0.91,TOR,5on4,last 20 games
offense,25.86,TOR,5on4,last 20 games
defense,3.45,TOR,5on4,last 20 games
cum_dif,22.41,TOR,5on4,last 20 games
Points,0.81,TOR,5on4,last 10 games
Goals For,0.91,TOR,5on4,last 10 games
Goal Differential,0.94,TOR,5on4,last 10 games
Shooting %,0.91,TOR,5on4,last 10 games
Save %,0.38,TOR,5on4,last 10 games
sv%,0.857,TOR,5on4,last 10 games
Blocked shot attempt %,0.55,TOR,5on4,last 10 games
Blocked shot attempt % against,0.45,TOR,5on4,last 10 games
Expected Goals For,0.75,TOR,5on4,last 10 games
XG Differential,0.88,TOR,5on4,last 10 games
Shot (FW) Volume,0.81,TOR,5on4,last 10 games
Shot (FW) Differential,0.84,TOR,5on4,last 10 games
Penalty Differential,0.47,TOR,5on4,last 10 games
offense_p60_perc,0.88,TOR,5on4,last 10 games
defense_p60_perc,0.56,TOR,5on4,last 10 games
cum_dif_p60_perc,0.88,TOR,5on4,last 10 games
offense,11.71,TOR,5on4,last 10 games
defense,1.26,TOR,5on4,last 10 games
cum_dif,10.450000000000001,TOR,5on4,last 10 games
Points,0.81,TOR,5on4,last 5 games
Goals For,0.88,TOR,5on4,last 5 games
Goal Differential,0.91,TOR,5on4,last 5 games
Shooting %,0.73,TOR,5on4,last 5 games
Save %,0.73,TOR,5on4,last 5 games
sv%,1.0,TOR,5on4,last 5 games
Blocked shot attempt %,0.45,TOR,5on4,last 5 games
Blocked shot attempt % against,0.22,TOR,5on4,last 5 games
Expected Goals For,0.81,TOR,5on4,last 5 games
XG Differential,0.86,TOR,5on4,last 5 games
Shot (FW) Volume,0.84,TOR,5on4,last 5 games
Shot (FW) Differential,0.88,TOR,5on4,last 5 games
Penalty Differential,0.44,TOR,5on4,last 5 games
offense_p60_perc,0.88,TOR,5on4,last 5 games
defense_p60_perc,1.0,TOR,5on4,last 5 games
cum_dif_p60_perc,0.91,TOR,5on4,last 5 games
offense,5.54,TOR,5on4,last 5 games
defense,0.02,TOR,5on4,last 5 games
cum_dif,5.5200000000000005,TOR,5on4,last 5 games
Points,0.19,VAN,all,all
Goals For,0.73,VAN,all,all
Goal Differential,0.22,VAN,all,all
Shooting %,0.83,VAN,all,all
Save %,0.03,VAN,all,all
sv%,0.873,VAN,all,all
Blocked shot attempt %,0.55,VAN,all,all
Blocked shot attempt % against,0.28,VAN,all,all
Expected Goals For,0.28,VAN,all,all
XG Differential,0.25,VAN,all,all
Shot (FW) Volume,0.31,VAN,all,all
Shot (FW) Differential,0.38,VAN,all,all
Penalty Differential,0.98,VAN,all,all
offense_p60_perc,0.45,VAN,all,all
defense_p60_perc,0.12,VAN,all,all
cum_dif_p60_perc,0.25,VAN,all,all
offense,371.97,VAN,all,all
defense,428.65999999999997,VAN,all,all
cum_dif,-56.68999999999994,VAN,all,all
Points,0.05,VAN,all,last 20 games
Goals For,0.52,VAN,all,last 20 games
Goal Differential,0.12,VAN,all,last 20 games
Shooting %,0.5,VAN,all,last 20 games
Save %,0.03,VAN,all,last 20 games
sv%,0.859,VAN,all,last 20 games
Blocked shot attempt %,0.77,VAN,all,last 20 games
Blocked shot attempt % against,0.36,VAN,all,last 20 games
Expected Goals For,0.41,VAN,all,last 20 games
XG Differential,0.48,VAN,all,last 20 games
Shot (FW) Volume,0.41,VAN,all,last 20 games
Shot (FW) Differential,0.78,VAN,all,last 20 games
Penalty Differential,0.84,VAN,all,last 20 games
offense_p60_perc,0.53,VAN,all,last 20 games
defense_p60_perc,0.14,VAN,all,last 20 games
cum_dif_p60_perc,0.28,VAN,all,last 20 games
offense,126.50999999999999,VAN,all,last 20 games
defense,144.73,VAN,all,last 20 games
cum_dif,-18.22,VAN,all,last 20 games
Points,0.17,VAN,all,last 10 games
Goals For,0.55,VAN,all,last 10 games
Goal Differential,0.22,VAN,all,last 10 games
Shooting %,0.59,VAN,all,last 10 games
Save %,0.06,VAN,all,last 10 games
sv%,0.852,VAN,all,last 10 games
Blocked shot attempt %,0.38,VAN,all,last 10 games
Blocked shot attempt % against,0.59,VAN,all,last 10 games
Expected Goals For,0.31,VAN,all,last 10 games
XG Differential,0.5,VAN,all,last 10 games
Shot (FW) Volume,0.31,VAN,all,last 10 games
Shot (FW) Differential,0.69,VAN,all,last 10 games
Penalty Differential,0.5,VAN,all,last 10 games
offense_p60_perc,0.45,VAN,all,last 10 games
defense_p60_perc,0.27,VAN,all,last 10 games
cum_dif_p60_perc,0.28,VAN,all,last 10 games
offense,63.83,VAN,all,last 10 games
defense,72.3,VAN,all,last 10 games
cum_dif,-8.469999999999999,VAN,all,last 10 games
Points,0.47,VAN,all,last 5 games
Goals For,0.7,VAN,all,last 5 games
Goal Differential,0.58,VAN,all,last 5 games
Shooting %,0.64,VAN,all,last 5 games
Save %,0.38,VAN,all,last 5 games
sv%,0.887,VAN,all,last 5 games
Blocked shot attempt %,0.31,VAN,all,last 5 games
Blocked shot attempt % against,0.55,VAN,all,last 5 games
Expected Goals For,0.59,VAN,all,last 5 games
XG Differential,0.59,VAN,all,last 5 games
Shot (FW) Volume,0.38,VAN,all,last 5 games
Shot (FW) Differential,0.59,VAN,all,last 5 games
Penalty Differential,0.59,VAN,all,last 5 games
offense_p60_perc,0.66,VAN,all,last 5 games
defense_p60_perc,0.48,VAN,all,last 5 games
cum_dif_p60_perc,0.62,VAN,all,last 5 games
offense,34.86,VAN,all,last 5 games
defense,33.59,VAN,all,last 5 games
cum_dif,1.269999999999996,VAN,all,last 5 games
Points,0.19,VAN,5on5,all
Goals For,0.56,VAN,5on5,all
Goal Differential,0.28,VAN,5on5,all
Shooting %,0.75,VAN,5on5,all
Save %,0.06,VAN,5on5,all
sv%,0.891,VAN,5on5,all
Blocked shot attempt %,0.62,VAN,5on5,all
Blocked shot attempt % against,0.31,VAN,5on5,all
Expected Goals For,0.25,VAN,5on5,all
XG Differential,0.25,VAN,5on5,all
Shot (FW) Volume,0.22,VAN,5on5,all
Shot (FW) Differential,0.31,VAN,5on5,all
Penalty Differential,0.98,VAN,5on5,all
offense_p60_perc,0.34,VAN,5on5,all
defense_p60_perc,0.3,VAN,5on5,all
cum_dif_p60_perc,0.25,VAN,5on5,all
offense,265.52,VAN,5on5,all
defense,305.43,VAN,5on5,all
cum_dif,-39.910000000000025,VAN,5on5,all
Points,0.05,VAN,5on5,last 20 games
Goals For,0.48,VAN,5on5,last 20 games
Goal Differential,0.16,VAN,5on5,last 20 games
Shooting %,0.41,VAN,5on5,last 20 games
Save %,0.03,VAN,5on5,last 20 games
sv%,0.869,VAN,5on5,last 20 games
Blocked shot attempt %,0.77,VAN,5on5,last 20 games
Blocked shot attempt % against,0.59,VAN,5on5,last 20 games
Expected Goals For,0.41,VAN,5on5,last 20 games
XG Differential,0.53,VAN,5on5,last 20 games
Shot (FW) Volume,0.28,VAN,5on5,last 20 games
Shot (FW) Differential,0.78,VAN,5on5,last 20 games
Penalty Differential,0.97,VAN,5on5,last 20 games
offense_p60_perc,0.42,VAN,5on5,last 20 games
defense_p60_perc,0.28,VAN,5on5,last 20 games
cum_dif_p60_perc,0.33,VAN,5on5,last 20 games
offense,92.28,VAN,5on5,last 20 games
defense,103.55,VAN,5on5,last 20 games
cum_dif,-11.269999999999996,VAN,5on5,last 20 games
Points,0.17,VAN,5on5,last 10 games
Goals For,0.41,VAN,5on5,last 10 games
Goal Differential,0.16,VAN,5on5,last 10 games
Shooting %,0.44,VAN,5on5,last 10 games
Save %,0.03,VAN,5on5,last 10 games
sv%,0.849,VAN,5on5,last 10 games
Blocked shot attempt %,0.5,VAN,5on5,last 10 games
Blocked shot attempt % against,0.78,VAN,5on5,last 10 games
Expected Goals For,0.36,VAN,5on5,last 10 games
XG Differential,0.53,VAN,5on5,last 10 games
Shot (FW) Volume,0.31,VAN,5on5,last 10 games
Shot (FW) Differential,0.77,VAN,5on5,last 10 games
Penalty Differential,0.83,VAN,5on5,last 10 games
offense_p60_perc,0.44,VAN,5on5,last 10 games
defense_p60_perc,0.25,VAN,5on5,last 10 games
cum_dif_p60_perc,0.22,VAN,5on5,last 10 games
offense,46.980000000000004,VAN,5on5,last 10 games
defense,54.730000000000004,VAN,5on5,last 10 games
cum_dif,-7.75,VAN,5on5,last 10 games
Points,0.47,VAN,5on5,last 5 games
Goals For,0.34,VAN,5on5,last 5 games
Goal Differential,0.39,VAN,5on5,last 5 games
Shooting %,0.34,VAN,5on5,last 5 games
Save %,0.3,VAN,5on5,last 5 games
sv%,0.886,VAN,5on5,last 5 games
Blocked shot attempt %,0.66,VAN,5on5,last 5 games
Blocked shot attempt % against,0.94,VAN,5on5,last 5 games
Expected Goals For,0.56,VAN,5on5,last 5 games
XG Differential,0.72,VAN,5on5,last 5 games
Shot (FW) Volume,0.34,VAN,5on5,last 5 games
Shot (FW) Differential,0.69,VAN,5on5,last 5 games
Penalty Differential,0.69,VAN,5on5,last 5 games
offense_p60_perc,0.44,VAN,5on5,last 5 games
defense_p60_perc,0.53,VAN,5on5,last 5 games
cum_dif_p60_perc,0.41,VAN,5on5,last 5 games
offense,23.939999999999998,VAN,5on5,last 5 games
defense,25.09,VAN,5on5,last 5 games
cum_dif,-1.1500000000000021,VAN,5on5,last 5 games
Points,0.19,VAN,4on5,all
Goals For,0.88,VAN,4on5,all
Goal Differential,0.03,VAN,4on5,all
Shooting %,1.0,VAN,4on5,all
Save %,0.03,VAN,4on5,all
sv%,0.786,VAN,4on5,all
Blocked shot attempt %,0.5,VAN,4on5,all
Blocked shot attempt % against,0.31,VAN,4on5,all
Expected Goals For,0.72,VAN,4on5,all
XG Differential,0.25,VAN,4on5,all
Shot (FW) Volume,0.25,VAN,4on5,all
Shot (FW) Differential,0.19,VAN,4on5,all
Penalty Differential,0.25,VAN,4on5,all
offense_p60_perc,0.81,VAN,4on5,all
defense_p60_perc,0.03,VAN,4on5,all
cum_dif_p60_perc,0.06,VAN,4on5,all
offense,13.129999999999999,VAN,4on5,all
defense,84.45,VAN,4on5,all
cum_dif,-71.32000000000001,VAN,4on5,all
Points,0.05,VAN,4on5,last 20 games
Goals For,0.97,VAN,4on5,last 20 games
Goal Differential,0.19,VAN,4on5,last 20 games
Shooting %,1.0,VAN,4on5,last 20 games
Save %,0.03,VAN,4on5,last 20 games
sv%,0.814,VAN,4on5,last 20 games
Blocked shot attempt %,0.62,VAN,4on5,last 20 games
Blocked shot attempt % against,0.16,VAN,4on5,last 20 games
Expected Goals For,0.94,VAN,4on5,last 20 games
XG Differential,0.33,VAN,4on5,last 20 games
Shot (FW) Volume,0.56,VAN,4on5,last 20 games
