season,team,GP,PTS,W,L,OTL,final_G,final_GA,situation,toi,gf,ga,g_dif,gf%,xgf,xga,xg%,pdo,shooting%,sv%,shooting%_ag,sv%_ag,Conference,Division,playoffs,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shots_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,xg_dif,fwf_dif,hdsc_dif,gf_p60,ga_p60,g_dif_p60,xgf_p60,xga_p60,hdsc_p60,hdsca_p60,sc_p60,sca_p60,fwf_p60,fwa_p60,cf_p60,ca_p60,shots_p60,shots_ag_p60,mdsc_p60,adsc_p60,ldsc_p60,mdsca_p60,adsca_p60,ldsca_p60,point_shot_p60,point_shot_ag_p60,miss_p60,miss_ag_p60,blocks_p60,blocks_ag_p60,penalties_p60,penalties_ag_p60,hits_p60,takeaways_p60,giveaways_p60,dz_giveaways_p60,hits_ag_p60,takeaways_ag_p60,giveaways_ag_p60,dz_giveaways_ag_p60,xg_dif_p60,fwf_dif_p60,hdsc_dif_p60,oz_takeaways_p60,oz_takeaways_ag_p60,PTS_perc,W_perc,gf_p60_perc,g_dif_p60_perc,gf%_perc,xg%_perc,xgf_p60_perc,xg_dif_p60_perc,ga_p60_perc,xga_p60_perc,hdsc%_perc,hdsc_dif_p60_perc,sc%_perc,asd_perc,asda_perc,pdo_perc,shooting%_perc,sv%_perc,sv%_ag_perc,shooting%_ag_perc,hdsc_p60_perc,sc_p60_perc,hdsca_p60_perc,sca_p60_perc,fenwick%_perc,fwf_p60_perc,fwa_p60_perc,fwf_dif_p60_perc,corsi%_perc,cf_p60_perc,ca_p60_perc,mdsc_p60_perc,adsc_p60_perc,ldsc_p60_perc,adsca_p60_perc,mdsca_p60_perc,ldsca_p60_perc,blocks_p60_perc,blocks_ag_p60_perc,block%_perc,block%_ag_perc,hits_p60_perc,hits_ag_p60_perc,point_shot_p60_perc,point_shot_ag_p60_perc,pshot_perc_perc,pshot_perc_ag_perc,takeaways_p60_perc,takeaways_ag_p60_perc,giveaways_p60_perc,giveaways_ag_p60_perc,dz_giveaways_p60_perc,dz_giveaways_ag_p60_perc,penalties_p60_perc,penalties_ag_p60_perc,faceoff_w_perc,faceoff_l_perc,penalty_mins_perc,penalty_mins_ag_perc,miss_ag_p60_perc,miss_p60_perc,miss_perc_perc,miss_perc_ag_perc,oz_takeaways_ag_p60_perc,oz_takeaways_p60_perc,shots_ag_p60_perc,shots_p60_perc,point_shot_ag
20232024,COL,2.0,4.0,2.0,0.0,0.0,7.0,3.0,5on5,94.0,5.0,3.0,2.0,0.625,4.57,1.69,0.73,0.999,0.074,0.925,0.075,0.926,west,central,top3,13.0,7.0,0.65,41.0,20.0,0.672,2.344,2.317,98.0,63.0,0.609,134.0,88.0,0.604,68.0,40.0,28.0,34.0,21.0,13.0,32.0,8.0,32.0,,0.33,0.254,36.0,25.0,30.0,23.0,0.224,0.261,0.269,0.284,7.0,14.0,6.0,12.0,48.0,46.0,39.0,9.0,9.0,5.0,33.0,12.0,7.0,5.0,3.0,2.0,2.8800000000000003,35.0,6.0,3.191,1.915,1.277,2.917,1.079,8.298,4.468,26.17,12.766,62.553,40.213,85.532,56.17,43.404,25.532,17.872,21.702,13.404,8.298,20.426,5.106,20.426,10.213,19.149,14.681,22.979,15.957,4.468,3.83,24.894,5.745,5.745,3.191,21.064,7.66,4.468,3.191,1.838,22.34,3.83,1.915,1.277,0.89,0.89,0.62,0.84,0.81,0.96,0.97,1.0,0.78,0.53,0.84,0.84,0.97,0.19,0.88,0.53,0.41,0.64,0.41,0.64,0.59,1.0,0.94,0.88,0.91,1.0,0.72,1.0,0.604,1.0,0.66,1.0,0.97,1.0,0.09,0.81,0.81,0.16,0.41,0.69,0.5,0.69,0.62,0.03,0.22,0.19,0.36,0.38,0.47,0.91,0.09,0.81,0.31,0.56,0.34,0.61,0.48,0.52,0.61,0.69,0.03,0.44,0.94,0.94,0.34,0.88,1.0,16.0
20232024,COL,2.0,4.0,2.0,0.0,0.0,7.0,3.0,all,125.0,6.0,3.0,3.0,0.667,5.54,2.7,0.672,1.016,0.066,0.95,0.05,0.934,west,central,top3,19.0,13.0,0.594,53.0,33.0,0.616,2.376,2.395,129.0,90.0,0.589,173.0,133.0,0.565,91.0,60.0,34.0,47.0,25.0,20.0,41.0,12.0,45.0,,0.35,0.233,44.0,43.0,38.0,30.0,0.22,0.226,0.254,0.323,12.0,22.0,11.0,20.0,58.0,70.0,41.0,12.0,17.0,9.0,36.0,14.0,9.0,5.0,4.0,2.0,2.84,39.0,6.0,2.88,1.44,1.44,2.659,1.296,9.12,6.24,25.44,15.84,61.92,43.2,83.04,63.84,43.68,28.8,16.32,22.56,12.0,9.6,19.68,5.76,21.6,10.08,18.24,14.4,21.12,20.64,5.76,5.28,19.68,5.76,8.16,4.32,17.28,6.72,4.32,2.4,1.363,18.72,2.88,1.92,0.96,0.89,0.89,0.41,0.86,0.92,0.96,0.97,1.0,0.91,0.62,0.86,0.88,1.0,0.12,0.84,0.62,0.31,0.91,0.31,0.91,0.62,1.0,0.88,0.91,0.88,1.0,0.59,1.0,0.565,1.0,0.47,0.97,0.97,0.97,0.06,0.91,0.66,0.22,0.84,0.81,0.97,0.69,0.59,0.03,0.28,0.06,0.34,0.42,0.53,0.66,0.06,0.5,0.23,0.3,0.59,0.42,0.28,0.61,0.44,0.66,0.03,0.56,0.62,0.97,0.33,0.69,1.0,21.0
20232024,COL,2.0,4.0,2.0,0.0,0.0,7.0,3.0,other,1.7833333333333332,0.0,0.0,0.0,,0.2,0.4,0.333,1.0,0.0,1.0,0.0,1.0,west,central,top3,1.0,2.0,0.333,3.0,2.0,0.6,2.5,2.286,6.0,7.0,0.462,6.0,12.0,0.333,4.0,4.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,,0.33,0.286,0.0,5.0,2.0,3.0,0.333,0.25,0.0,0.417,3.0,4.0,3.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-1.0,-1.0,0.0,0.0,0.0,6.729,13.458,33.645,67.29,100.935,67.29,201.869,235.514,201.869,403.738,134.579,134.579,67.29,67.29,33.645,0.0,100.935,67.29,67.29,67.29,67.29,100.935,0.0,168.224,100.935,100.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.729,-33.645,-33.645,0.0,0.0,0.89,0.89,0.39,0.52,,0.38,0.88,0.09,0.64,0.09,0.3,0.03,0.74,0.4,0.79,0.59,0.39,0.72,0.3,0.64,0.75,0.88,0.16,0.22,0.41,0.84,0.19,0.12,0.333,0.84,0.12,0.88,0.97,0.94,0.03,0.81,0.03,0.78,1.0,0.78,0.86,0.36,0.69,0.06,0.97,0.24,0.68,0.33,0.69,0.64,0.38,0.55,0.48,0.06,0.97,0.62,0.14,0.88,0.16,0.91,0.19,0.3,0.52,0.58,0.45,0.19,0.84,2.0
20232024,DAL,1.0,2.0,1.0,0.0,0.0,3.0,2.0,4on5,4.8,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,west,central,none,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,2.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,25.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.48,0.53,0.41,0.78,,,0.28,0.88,0.86,0.94,,0.91,,,,0.03,0.41,0.03,0.33,0.86,0.33,0.17,0.95,0.98,1.0,0.47,1.0,1.0,0.333,0.41,1.0,0.3,0.34,0.34,0.98,0.98,0.8,0.67,0.22,0.69,1.0,0.59,0.75,0.73,0.08,0.77,,0.84,0.67,0.77,0.72,0.75,0.48,0.73,0.14,0.09,0.94,0.3,0.86,0.06,0.73,0.76,0.06,0.59,0.45,1.0,0.59,0.0
20232024,DAL,1.0,2.0,1.0,0.0,0.0,3.0,2.0,5on4,5.516666666666667,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,west,central,none,0.0,0.0,,1.0,3.0,0.25,2.333,3.0,3.0,3.0,0.5,4.0,3.0,0.571,2.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,1.0,2.0,0.0,0.0,5.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.876,32.628,32.628,32.628,43.505,32.628,21.752,32.628,10.876,21.752,0.0,32.628,0.0,0.0,0.0,0.0,10.876,0.0,10.876,0.0,10.876,0.0,0.0,10.876,21.752,10.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.53,0.17,0.27,,,0.09,0.16,0.64,0.75,,0.12,0.03,0.12,0.39,0.53,0.17,0.73,0.17,0.64,0.08,0.03,0.72,0.03,0.03,0.03,0.09,0.03,0.571,0.03,0.12,0.22,0.38,0.23,0.67,0.03,0.66,1.0,0.34,0.73,0.33,0.28,0.92,1.0,0.33,1.0,0.3,0.97,0.91,0.03,0.27,0.03,0.3,0.38,0.31,0.41,0.84,0.5,0.72,0.31,0.81,0.44,0.29,0.58,0.44,0.06,0.09,0.0
20232024,DAL,1.0,2.0,1.0,0.0,0.0,3.0,2.0,5on5,53.31666666666667,1.0,1.0,0.0,0.5,0.0,0.0,,0.978,0.037,0.941,0.059,0.963,west,central,none,6.0,4.0,0.6,15.0,10.0,0.6,2.293,2.417,41.0,24.0,0.631,57.0,39.0,0.594,27.0,17.0,9.0,17.0,9.0,6.0,10.0,4.0,14.0,,0.34,0.292,16.0,15.0,14.0,7.0,0.246,0.179,0.281,0.385,2.0,4.0,3.0,6.0,22.0,19.0,14.0,12.0,11.0,3.0,20.0,7.0,12.0,6.0,3.0,2.0,0.0,17.0,2.0,1.125,1.125,0.0,0.0,0.0,6.752,4.501,16.88,11.254,46.139,27.008,64.145,43.889,30.384,19.131,10.128,19.131,10.128,6.752,11.254,4.501,15.755,7.877,15.755,7.877,18.006,16.88,2.251,3.376,15.755,13.504,12.379,3.376,22.507,7.877,13.504,6.752,0.0,19.131,2.251,3.376,2.251,0.48,0.53,0.16,0.5,0.5,,0.08,0.52,0.88,0.95,0.78,0.75,0.89,0.12,0.59,0.34,0.12,0.81,0.12,0.81,0.31,0.31,0.91,0.97,0.97,0.66,1.0,0.91,0.594,0.62,0.97,0.25,0.81,0.91,0.81,0.88,0.94,0.5,0.47,0.53,1.0,0.16,0.53,0.19,0.12,0.16,0.72,0.97,0.44,0.22,0.88,0.78,0.75,0.91,0.22,0.08,0.97,0.09,0.95,0.09,0.28,0.25,0.23,0.56,0.75,1.0,0.56,7.0
20232024,DAL,1.0,2.0,1.0,0.0,0.0,3.0,2.0,all,65.0,1.0,1.0,0.0,0.5,0.0,0.0,,0.989,0.027,0.962,0.038,0.973,west,central,none,9.0,7.0,0.562,24.0,19.0,0.558,2.453,2.667,54.0,34.0,0.614,73.0,51.0,0.589,37.0,26.0,15.0,20.0,9.0,12.0,10.0,4.0,14.0,,0.26,0.206,19.0,17.0,17.0,8.0,0.233,0.157,0.26,0.333,3.0,6.0,4.0,8.0,31.0,28.0,16.0,14.0,13.0,4.0,20.0,7.0,15.0,6.0,3.0,2.0,0.0,20.0,2.0,0.923,0.923,0.0,0.0,0.0,8.308,6.462,22.154,17.538,49.846,31.385,67.385,47.077,34.154,24.0,13.846,18.462,8.308,11.077,9.231,3.692,12.923,6.462,15.692,7.385,17.538,15.692,2.769,3.692,14.769,12.923,12.0,3.692,18.462,6.462,13.846,5.538,0.0,18.462,1.846,2.769,1.846,0.48,0.53,0.11,0.5,0.5,,0.08,0.52,0.98,0.95,0.72,0.62,0.84,0.19,0.16,0.41,0.09,0.95,0.09,0.95,0.42,0.59,0.84,0.78,1.0,0.81,1.0,0.97,0.589,0.75,0.94,0.75,0.84,0.84,1.0,0.62,0.94,0.5,0.31,0.75,1.0,0.22,0.52,0.34,0.03,0.42,0.19,1.0,0.62,0.19,0.94,0.59,0.66,0.91,0.31,0.11,0.97,0.06,0.95,0.03,0.22,0.31,0.12,0.64,0.73,0.95,0.75,7.0
20232024,DAL,1.0,2.0,1.0,0.0,0.0,3.0,2.0,other,1.3666666666666667,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,west,central,none,3.0,3.0,0.5,8.0,6.0,0.571,3.222,3.5,9.0,7.0,0.562,11.0,7.0,0.611,7.0,6.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,2.0,1.0,0.182,0.143,0.182,0.0,0.0,0.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,131.707,131.707,351.22,263.415,395.122,307.317,482.927,307.317,307.317,263.415,219.512,43.902,0.0,131.707,0.0,0.0,0.0,0.0,87.805,43.902,87.805,0.0,0.0,43.902,43.902,0.0,0.0,0.0,0.0,0.0,87.805,0.0,0.0,87.805,0.0,0.0,0.0,0.48,0.53,0.39,0.52,,,0.22,0.52,0.64,0.81,0.52,0.52,0.68,0.66,0.14,0.59,0.39,0.72,0.3,0.64,0.91,0.91,0.12,0.12,0.66,0.91,0.12,1.0,0.611,0.88,0.16,0.97,0.86,0.41,0.86,0.09,0.62,0.09,0.23,0.38,0.21,0.94,0.69,0.73,0.28,0.74,0.25,0.33,0.69,0.64,1.0,0.55,0.48,0.8,0.91,0.62,0.14,0.25,0.39,0.81,0.14,0.56,0.29,0.58,0.45,0.12,0.91,0.0
20232024,DET,2.0,2.0,1.0,1.0,0.0,9.0,8.0,4on5,9.766666666666666,0.0,2.0,-2.0,0.0,0.0,1.1,0.0,0.714,0.0,0.714,0.286,1.0,east,atlantic,none,0.0,3.0,0.0,1.0,6.0,0.143,2.5,2.583,4.0,12.0,0.25,4.0,18.0,0.182,3.0,7.0,1.0,1.0,0.0,3.0,4.0,2.0,0.0,,0.0,0.25,0.0,6.0,1.0,5.0,0.25,0.278,0.0,0.333,0.0,0.0,2.0,4.0,8.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-1.1,-8.0,-3.0,0.0,12.287,-12.287,0.0,6.758,0.0,18.43,6.143,36.86,24.573,73.72,24.573,110.58,18.43,43.003,6.143,6.143,0.0,18.43,24.573,12.287,0.0,18.43,6.143,30.717,0.0,36.86,0.0,12.287,18.43,6.143,0.0,0.0,6.143,0.0,12.287,0.0,-6.758,-49.147,-18.43,0.0,0.0,0.48,0.53,0.41,0.19,0.37,0.24,0.28,0.06,0.22,0.06,0.31,0.28,0.55,0.38,0.68,0.12,0.41,0.12,0.33,0.09,0.33,0.5,0.38,0.59,0.81,0.88,0.5,0.66,0.182,0.84,0.5,0.72,0.94,0.34,0.53,0.62,0.22,0.67,0.56,0.69,0.56,0.91,0.38,0.73,0.69,0.77,0.71,0.44,0.67,0.77,0.69,0.75,0.48,0.73,0.78,0.78,0.42,0.3,0.22,0.78,0.19,0.34,0.81,0.59,0.45,0.69,0.75,3.0
20232024,DET,2.0,2.0,1.0,1.0,0.0,9.0,8.0,5on4,5.566666666666666,2.0,0.0,2.0,1.0,0.28,0.0,1.0,0.25,0.25,0.0,0.0,0.75,east,atlantic,none,3.0,0.0,1.0,7.0,0.0,1.0,3.111,,9.0,1.0,0.9,13.0,1.0,0.929,8.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.11,0.0,4.0,0.0,1.0,1.0,0.077,1.0,0.308,0.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28,8.0,3.0,21.557,0.0,21.557,3.018,0.0,32.335,0.0,75.449,0.0,97.006,10.778,140.12,10.778,86.228,0.0,43.114,21.557,0.0,0.0,0.0,0.0,10.778,0.0,10.778,10.778,43.114,0.0,10.778,0.0,10.778,0.0,0.0,0.0,10.778,0.0,0.0,0.0,3.018,86.228,32.335,0.0,0.0,0.48,0.53,1.0,1.0,0.69,0.8,0.69,0.72,0.64,0.75,0.74,0.97,0.86,0.94,,0.19,0.89,0.12,0.89,0.64,0.94,0.94,0.72,0.86,0.62,0.75,0.62,0.75,0.929,0.84,0.72,0.88,0.34,0.23,0.67,0.73,0.66,0.28,0.34,0.55,0.33,0.81,0.41,0.53,0.33,0.81,0.3,0.33,0.91,0.92,0.27,0.55,0.3,0.41,0.31,0.17,0.84,0.5,0.72,0.91,0.84,0.92,1.0,0.58,0.44,0.92,0.97,0.0
20232024,DET,2.0,2.0,1.0,1.0,0.0,9.0,8.0,5on5,98.2,7.0,5.0,2.0,0.583,3.83,2.0,0.657,0.993,0.109,0.884,0.116,0.891,east,atlantic,none,16.0,9.0,0.64,36.0,34.0,0.514,2.494,2.421,82.0,79.0,0.509,100.0,112.0,0.472,64.0,43.0,20.0,30.0,13.0,25.0,31.0,11.0,16.0,,0.2,0.241,18.0,33.0,18.0,36.0,0.18,0.321,0.18,0.295,8.0,16.0,4.0,8.0,46.0,38.0,34.0,14.0,17.0,8.0,45.0,9.0,16.0,12.0,7.0,6.0,1.83,3.0,7.0,4.277,3.055,1.222,2.34,1.222,9.776,5.499,21.996,20.774,50.102,48.269,61.1,68.432,39.104,26.273,12.22,18.33,7.943,15.275,18.941,6.721,9.776,11.609,10.998,21.996,10.998,20.163,4.888,2.444,20.774,8.554,10.387,4.888,27.495,5.499,9.776,7.332,1.118,1.833,4.277,4.277,3.666,0.48,0.53,0.88,0.78,0.72,0.89,0.91,0.94,0.41,0.5,0.81,0.88,0.69,0.62,0.56,0.5,0.67,0.31,0.67,0.31,0.88,0.81,0.81,0.38,0.56,0.84,0.28,0.59,0.472,0.5,0.31,0.66,0.75,0.59,0.22,0.19,0.69,0.97,0.81,1.0,0.59,0.5,0.16,0.75,0.38,0.86,0.2,0.69,0.78,0.47,0.5,0.53,0.81,0.34,0.12,0.52,0.81,0.62,0.86,1.0,0.72,0.78,0.98,0.19,0.81,0.81,0.97,19.0
20232024,DET,2.0,2.0,1.0,1.0,0.0,9.0,8.0,all,120.0,9.0,8.0,1.0,0.529,4.11,3.1,0.57,0.963,0.117,0.846,0.154,0.883,east,atlantic,none,19.0,13.0,0.594,45.0,41.0,0.523,2.548,2.44,98.0,95.0,0.508,121.0,135.0,0.473,77.0,52.0,26.0,35.0,13.0,28.0,36.0,14.0,18.0,,0.18,0.242,23.0,40.0,21.0,43.0,0.174,0.319,0.19,0.296,9.0,18.0,6.0,12.0,57.0,52.0,38.0,16.0,17.0,8.0,48.0,9.0,19.0,13.0,8.0,6.0,1.0100000000000002,3.0,6.0,4.5,4.0,0.5,2.055,1.55,9.5,6.5,22.5,20.5,49.0,47.5,60.5,67.5,38.5,26.0,13.0,17.5,6.5,14.0,18.0,7.0,9.0,11.5,10.5,21.5,11.5,20.0,4.5,3.0,19.0,8.0,8.5,4.0,24.0,4.5,9.5,6.5,0.505,1.5,3.0,4.0,3.0,0.48,0.53,0.88,0.7,0.62,0.71,0.84,0.81,0.27,0.47,0.86,0.91,0.66,0.55,0.81,0.28,0.69,0.16,0.69,0.16,0.69,0.66,0.8,0.59,0.58,0.77,0.31,0.59,0.473,0.44,0.28,0.58,0.75,0.45,0.22,0.3,0.42,0.94,0.78,0.97,0.69,0.56,0.16,0.75,0.52,0.91,0.48,0.72,0.86,0.59,0.56,0.56,0.78,0.59,0.11,0.38,0.73,0.47,0.84,1.0,0.88,0.94,1.0,0.25,0.91,0.91,0.97,23.0
20232024,DET,2.0,2.0,1.0,1.0,0.0,9.0,8.0,other,6.466666666666667,0.0,1.0,-1.0,0.0,0.0,0.0,,0.5,0.0,0.5,0.5,1.0,east,atlantic,none,0.0,1.0,0.0,1.0,1.0,0.5,2.333,2.333,3.0,3.0,0.5,4.0,4.0,0.5,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,,0.33,0.333,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,9.278,-9.278,0.0,0.0,0.0,9.278,9.278,9.278,27.835,27.835,37.113,37.113,18.557,18.557,9.278,18.557,0.0,0.0,9.278,9.278,9.278,9.278,9.278,9.278,9.278,9.278,0.0,0.0,0.0,9.278,0.0,0.0,9.278,0.0,9.278,9.278,0.0,0.0,-9.278,9.278,0.0,0.48,0.53,0.39,0.06,0.23,,0.22,0.52,0.06,0.81,0.09,0.22,0.46,0.29,0.75,0.17,0.39,0.2,0.3,0.05,0.22,0.38,0.47,0.59,0.5,0.47,0.56,0.5,0.5,0.52,0.47,0.59,0.56,0.41,0.56,0.81,0.12,0.47,0.56,0.28,0.74,0.36,0.25,0.38,0.62,0.24,0.79,0.81,0.69,0.64,0.78,0.55,0.97,0.8,0.23,0.25,0.27,0.25,0.78,0.44,0.62,0.47,0.52,0.58,0.97,0.56,0.41,1.0
20232024,EDM,2.0,0.0,0.0,2.0,0.0,4.0,12.0,4on5,13.100000000000001,0.0,4.0,-4.0,0.0,0.01,0.65,0.015,0.733,0.0,0.733,0.267,1.0,west,pacific,none,0.0,6.0,0.0,0.0,17.0,0.0,1.0,2.913,2.0,23.0,0.08,3.0,28.0,0.097,1.0,15.0,0.0,0.0,1.0,11.0,4.0,2.0,1.0,,0.5,0.13,1.0,5.0,1.0,8.0,0.333,0.286,0.333,0.179,0.0,0.0,0.0,0.0,5.0,12.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,-0.64,-21.0,-6.0,0.0,18.321,-18.321,0.046,2.977,0.0,27.481,0.0,77.863,9.16,105.344,13.74,128.244,4.58,68.702,0.0,0.0,4.58,50.382,18.321,9.16,4.58,13.74,4.58,36.641,4.58,22.901,0.0,0.0,4.58,4.58,13.74,13.74,13.74,4.58,4.58,0.0,-2.931,-96.183,-27.481,0.0,4.58,0.09,0.14,0.41,0.09,0.37,0.48,0.56,0.28,0.09,0.41,0.31,0.12,0.15,0.06,0.26,0.16,0.41,0.16,0.33,0.12,0.33,0.17,0.16,0.09,0.31,0.31,0.16,0.12,0.097,0.53,0.31,0.3,0.34,0.91,0.78,0.09,0.28,0.25,0.16,0.22,0.12,0.25,0.12,0.16,0.56,0.11,0.26,0.31,0.28,0.16,0.41,0.16,0.48,0.73,0.14,0.52,0.14,0.3,0.86,0.88,0.31,0.22,0.84,0.09,0.45,0.25,0.25,3.0
20232024,EDM,2.0,0.0,0.0,2.0,0.0,4.0,12.0,5on4,13.0,3.0,0.0,3.0,1.0,1.44,0.0,1.0,0.158,0.158,0.0,0.0,0.842,west,pacific,none,3.0,0.0,1.0,14.0,0.0,1.0,2.68,,25.0,0.0,1.0,35.0,1.0,0.972,19.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,4.0,,0.16,,10.0,1.0,6.0,0.0,0.171,0.0,0.286,1.0,3.0,4.0,1.0,2.0,8.0,4.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.44,25.0,3.0,13.846,0.0,13.846,6.646,0.0,13.846,0.0,64.615,0.0,115.385,0.0,161.538,4.615,87.692,0.0,50.769,50.769,0.0,0.0,0.0,0.0,18.462,0.0,27.692,0.0,46.154,4.615,13.846,4.615,0.0,4.615,13.846,0.0,4.615,4.615,0.0,0.0,6.646,115.385,13.846,4.615,0.0,0.09,0.14,0.84,0.84,0.69,0.8,0.94,0.94,0.64,0.75,0.74,0.66,0.86,0.44,,0.16,0.72,0.12,0.72,0.64,0.47,0.88,0.72,0.86,0.94,0.94,0.94,0.97,0.972,0.97,0.88,0.94,0.91,0.23,0.67,0.73,0.66,0.22,0.81,0.59,0.98,0.28,0.75,0.34,0.33,0.59,,0.84,0.69,0.22,0.27,0.55,0.3,0.19,0.75,0.64,0.66,0.81,0.25,0.31,0.44,0.66,0.29,0.58,0.97,0.92,1.0,0.0
20232024,EDM,2.0,0.0,0.0,2.0,0.0,4.0,12.0,5on5,89.41666666666666,1.0,8.0,-7.0,0.111,3.08,1.28,0.706,0.771,0.021,0.75,0.25,0.979,west,pacific,none,14.0,12.0,0.538,31.0,21.0,0.596,2.457,2.718,72.0,42.0,0.632,103.0,56.0,0.648,47.0,32.0,17.0,26.0,13.0,9.0,13.0,5.0,19.0,,0.26,0.19,31.0,14.0,25.0,10.0,0.243,0.179,0.301,0.25,7.0,14.0,11.0,20.0,49.0,40.0,52.0,7.0,17.0,9.0,47.0,13.0,27.0,19.0,3.0,3.0,1.8,30.0,2.0,0.671,5.368,-4.697,2.067,0.859,9.394,8.052,20.801,14.091,48.313,28.183,69.115,37.577,31.538,21.473,11.407,17.446,8.723,6.039,8.723,3.355,12.749,5.368,16.775,6.71,20.801,9.394,4.697,7.381,34.893,4.697,11.407,6.039,31.538,8.723,18.117,12.749,1.208,20.13,1.342,2.013,2.013,0.09,0.14,0.09,0.03,0.06,0.93,0.88,0.97,0.03,0.7,0.59,0.62,0.84,0.5,0.06,0.03,0.09,0.03,0.09,0.03,0.81,0.62,0.47,0.84,1.0,0.78,0.97,0.94,0.648,0.81,1.0,0.53,0.66,0.69,1.0,0.91,1.0,0.25,0.03,0.47,0.19,1.0,0.09,0.44,0.03,0.61,0.09,0.22,0.25,0.31,1.0,0.31,1.0,0.41,0.97,0.69,0.77,0.52,0.14,0.03,0.22,0.3,0.23,0.73,0.39,0.97,0.69,8.0
