player_id,player,position,shoots_catches,height,weight,birth_date,birth_country,draft_year,draft_team,round,pick,overall,primary_number,headshot,mp_name,cw_name,dupe_names
8466393,Pascal Dupuis,R,L,"6'1""",205,1979-04-07,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,9,https://assets.nhle.com/mugs/nhl/latest/8466393.png,Pascal Dupuis,Pascal Dupuis,
8466398,Tom Kostopoulos,R,R,"6'0""",197,1979-01-24,CAN,1999,PIT,7,18,204,25,https://assets.nhle.com/mugs/nhl/latest/8466398.png,Tom Kostopoulos,,
8467096,Dan Boyle,D,R,"5'11""",194,1976-07-12,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,22,https://assets.nhle.com/mugs/nhl/latest/8467096.png,Dan Boyle,Dan Boyle,
8467304,Andy Sutton,D,L,"6'6""",245,1975-03-10,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,25,https://assets.nhle.com/mugs/nhl/latest/8467304.png,Andy Sutton,,
8467329,Vincent Lecavalier,C,L,"6'4""",215,1980-04-21,CAN,1998,TBL,1,1,1,44,https://assets.nhle.com/mugs/nhl/latest/8467329.png,Vincent Lecavalier,Vincent Lecavalier,
8467330,David Legwand,C,L,"6'2""",207,1980-08-17,USA,1998,NSH,1,2,2,17,https://assets.nhle.com/mugs/nhl/latest/8467330.png,David Legwand,David Legwand,
8467331,Brad Stuart,D,L,"6'2""",215,1979-11-06,CAN,1998,SJS,1,3,3,17,https://assets.nhle.com/mugs/nhl/latest/8467331.png,Brad Stuart,Brad Stuart,
8467332,Bryan Allen,D,L,"6'5""",223,1980-08-21,CAN,1998,VAN,1,4,4,6,https://assets.nhle.com/mugs/nhl/latest/8467332.png,Bryan Allen,,
8467334,Manny Malhotra,C,L,"6'2""",207,1980-05-18,CAN,1998,NYR,1,7,7,20,https://assets.nhle.com/mugs/nhl/latest/8467334.png,Manny Malhotra,,
8467335,Mark Bell,C,L,"6'4""",220,1980-08-05,CAN,1998,CHI,1,8,8,28,https://assets.nhle.com/mugs/nhl/latest/8467335.png,Mark Bell,,
8467336,Mike Rupp,L,L,"6'5""",235,1980-01-13,USA,2000,NJD,3,11,76,27,https://assets.nhle.com/mugs/nhl/latest/8467336.png,Mike Rupp,,
8467338,Alex Tanguay,L,L,"6'1""",194,1979-11-21,CAN,1998,COL,1,12,12,40,https://assets.nhle.com/mugs/nhl/latest/8467338.png,Alex Tanguay,Alex Tanguay,
8467344,Robyn Regehr,D,L,"6'3""",222,1980-04-19,BRA,1998,COL,1,19,19,44,https://assets.nhle.com/mugs/nhl/latest/8467344.png,Robyn Regehr,,
8467346,Simon Gagne,L,L,"6'1""",195,1980-02-29,CAN,1998,PHI,1,22,22,12,https://assets.nhle.com/mugs/nhl/latest/8467346.png,Simon Gagne,,
8467351,Scott Gomez,C,L,"5'11""",200,1979-12-23,USA,1998,NJD,1,27,27,23,https://assets.nhle.com/mugs/nhl/latest/8467351.png,Scott Gomez,Scott Gomez,
8467353,Nik Antropov,C,L,"6'6""",245,1980-02-18,KAZ,1998,TOR,1,10,10,80,https://assets.nhle.com/mugs/nhl/latest/8467353.png,Nik Antropov,,
8467361,Blair Betts,C,L,"6'3""",210,1980-02-16,CAN,1998,CGY,2,6,33,11,https://assets.nhle.com/mugs/nhl/latest/8467361.png,Blair Betts,,
8467365,John Erskine,D,L,"6'4""",220,1980-06-26,CAN,1998,DAL,2,12,39,4,https://assets.nhle.com/mugs/nhl/latest/8467365.png,John Erskine,,
8467370,Mike Fisher,C,R,"6'1""",216,1980-06-05,CAN,1998,OTT,2,17,44,12,https://assets.nhle.com/mugs/nhl/latest/8467370.png,Mike Fisher,Mike Fisher,
8467371,Mike Ribeiro,C,L,"6'0""",179,1980-02-10,CAN,1998,MTL,2,18,45,63,https://assets.nhle.com/mugs/nhl/latest/8467371.png,Mike Ribeiro,Mike Ribeiro,
8467389,Brad Richards,C,L,"6'0""",199,1980-05-02,CAN,1998,TBL,3,6,64,17,https://assets.nhle.com/mugs/nhl/latest/8467389.png,Brad Richards,Brad Richards,
8467391,Jason LaBarbera,G,L,"6'3""",232,1980-01-18,CAN,1998,NYR,3,8,66,45,https://assets.nhle.com/mugs/nhl/latest/8467391.png,Jason LaBarbera,Jason LaBarbera,
8467393,Jarkko Ruutu,L,L,"6'1""",204,1975-08-23,FIN,1998,VAN,3,10,68,37,https://assets.nhle.com/mugs/nhl/latest/8467393.png,Jarkko Ruutu,,
8467396,Erik Cole,L,L,"6'2""",205,1978-11-06,USA,1998,CAR,3,13,71,72,https://assets.nhle.com/mugs/nhl/latest/8467396.png,Erik Cole,,
8467400,Francois Beauchemin,D,L,"5'11""",208,1980-06-04,CAN,1998,MTL,3,17,75,23,https://assets.nhle.com/mugs/nhl/latest/8467400.png,Francois Beauchemin,Francois Beauchemin,
8467407,Brian Gionta,R,R,"5'7""",178,1979-01-18,USA,1998,NJD,3,24,82,12,https://assets.nhle.com/mugs/nhl/latest/8467407.png,Brian Gionta,Brian Gionta,
8467408,Matt Walker,D,R,"6'4""",215,1980-04-07,CAN,1998,STL,3,25,83,8,https://assets.nhle.com/mugs/nhl/latest/8467408.png,Matt Walker,,
8467412,Alexei Ponikarovsky,L,L,"6'4""",225,1980-04-09,UKR,1998,TOR,4,1,87,12,https://assets.nhle.com/mugs/nhl/latest/8467412.png,Alexei Ponikarovsky,,
8467423,Shawn Horcoff,C,L,"6'1""",210,1978-09-17,CAN,1998,EDM,4,13,99,22,https://assets.nhle.com/mugs/nhl/latest/8467423.png,Shawn Horcoff,Shawn Horcoff,
8467428,Krys Barch,R,L,"6'2""",225,1980-03-26,CAN,1998,WSH,4,20,106,21,https://assets.nhle.com/mugs/nhl/latest/8467428.png,Krys Barch,,
8467436,Jay Leach,D,L,"6'5""",220,1979-09-02,USA,1998,PHX,5,1,115,33,https://assets.nhle.com/mugs/nhl/latest/8467436.png,Jay Leach,,
8467439,Jaroslav Spacek,D,L,"6'0""",210,1974-02-11,CZE,1998,FLA,5,3,117,8,https://assets.nhle.com/mugs/nhl/latest/8467439.png,Jaroslav Spacek,,
8467452,Rob Scuderi,D,L,"6'1""",216,1978-12-30,USA,1998,PIT,5,20,134,7,https://assets.nhle.com/mugs/nhl/latest/8467452.png,Rob Scuderi,Rob Scuderi,
8467453,Andrew Raycroft,G,L,"6'1""",180,1980-05-04,CAN,1998,BOS,5,21,135,30,https://assets.nhle.com/mugs/nhl/latest/8467453.png,Andrew Raycroft,,
8467463,Mikael Samuelsson,R,R,"6'2""",218,1976-12-23,SWE,1998,SJS,5,31,145,37,https://assets.nhle.com/mugs/nhl/latest/8467463.png,Mikael Samuelsson,,
8467466,Trent Hunter,R,R,"6'3""",217,1980-07-05,CAN,1998,ANA,6,5,150,47,https://assets.nhle.com/mugs/nhl/latest/8467466.png,Trent Hunter,,
8467478,Kent Huskins,D,L,"6'4""",210,1979-05-04,CAN,1998,CHI,6,11,156,23,https://assets.nhle.com/mugs/nhl/latest/8467478.png,Kent Huskins,,
8467493,Chris Neil,R,R,"6'1""",209,1979-06-18,CAN,1998,OTT,6,16,161,25,https://assets.nhle.com/mugs/nhl/latest/8467493.png,Chris Neil,Chris Neil,
8467496,Andrei Markov,D,L,"6'0""",200,1978-12-20,RUS,1998,MTL,6,17,162,79,https://assets.nhle.com/mugs/nhl/latest/8467496.png,Andrei Markov,Andrei Markov,
8467502,Ales Kotalik,R,R,"6'1""",225,1978-12-23,CZE,1998,BUF,6,19,164,12,https://assets.nhle.com/mugs/nhl/latest/8467502.png,Ales Kotalik,,
8467511,Antero Niittymaki,G,L,"6'1""",195,1980-06-18,FIN,1998,PHI,6,23,168,30,https://assets.nhle.com/mugs/nhl/latest/8467511.png,Antero Niittymaki,,
8467514,Pavel Datsyuk,C,L,"5'11""",194,1978-07-20,RUS,1998,DET,6,26,171,0,https://assets.nhle.com/mugs/nhl/latest/8467514.png,Pavel Datsyuk,Pavel Datsyuk,
8467519,Karlis Skrastins,D,L,"6'2""",208,1974-07-09,LAT,1998,NSH,9,2,230,37,https://assets.nhle.com/mugs/nhl/latest/8467519.png,Karlis Skrastins,,
8467543,Toby Petersen,C,L,"5'10""",195,1978-10-27,USA,1998,PIT,9,16,244,34,https://assets.nhle.com/mugs/nhl/latest/8467543.png,Toby Petersen,,
8467545,Michael Ryder,R,R,"6'1""",200,1980-03-31,CAN,1998,MTL,8,16,216,17,https://assets.nhle.com/mugs/nhl/latest/8467545.png,Michael Ryder,,
8467579,Trevor Gillies,L,L,"6'3""",231,1979-01-30,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,14,https://assets.nhle.com/mugs/nhl/latest/8467579.png,Trevor Gillies,,
8467580,Mark Eaton,D,L,"6'1""",215,1977-05-06,USA,undrafted,undrafted,undrafted,undrafted,undrafted,4,https://assets.nhle.com/mugs/nhl/latest/8467580.png,Mark Eaton,,
8467831,Jeff Halpern,C,R,"6'0""",190,1976-05-03,USA,undrafted,undrafted,undrafted,undrafted,undrafted,14,https://assets.nhle.com/mugs/nhl/latest/8467831.png,Jeff Halpern,,
8467844,Jason Blake,L,L,"5'10""",190,1973-09-02,USA,undrafted,undrafted,undrafted,undrafted,undrafted,33,https://assets.nhle.com/mugs/nhl/latest/8467844.png,Jason Blake,,
8467856,Brian Rafalski,D,R,"5'10""",194,1973-09-28,USA,undrafted,undrafted,undrafted,undrafted,undrafted,28,https://assets.nhle.com/mugs/nhl/latest/8467856.png,Brian Rafalski,,
8467875,Daniel Sedin,L,L,"6'1""",190,1980-09-26,SWE,1999,VAN,1,2,2,22,https://assets.nhle.com/mugs/nhl/latest/8467875.png,Daniel Sedin,Daniel Sedin,
8467876,Henrik Sedin,C,L,"6'2""",183,1980-09-26,SWE,1999,VAN,1,3,3,33,https://assets.nhle.com/mugs/nhl/latest/8467876.png,Henrik Sedin,Henrik Sedin,
8467878,Tim Connolly,C,R,"6'1""",190,1981-05-07,USA,1999,NYI,1,5,5,12,https://assets.nhle.com/mugs/nhl/latest/8467878.png,Tim Connolly,,
8467881,Taylor Pyatt,L,L,"6'4""",230,1981-08-19,CAN,1999,NYI,1,8,8,17,https://assets.nhle.com/mugs/nhl/latest/8467881.png,Taylor Pyatt,,
8467890,Barret Jackman,D,L,"6'0""",203,1981-03-05,CAN,1999,STL,1,17,17,5,https://assets.nhle.com/mugs/nhl/latest/8467890.png,Barret Jackman,Barret Jackman,
8467899,Martin Havlat,R,L,"6'2""",210,1981-04-19,CZE,1999,OTT,1,26,26,29,https://assets.nhle.com/mugs/nhl/latest/8467899.png,Martin Havlat,Martin Havlat,
8467906,Jonas Andersson,R,L,"6'3""",204,1981-02-24,SWE,1999,NSH,2,5,33,24,https://assets.nhle.com/mugs/nhl/latest/8467906.png,Jonas Andersson,,
8467910,Nolan Yonkman,D,R,"6'6""",247,1981-04-01,CAN,1999,WSH,2,9,37,40,https://assets.nhle.com/mugs/nhl/latest/8467910.png,Nolan Yonkman,,
8467913,Alex Auld,G,L,"6'4""",215,1981-01-07,CAN,1999,FLA,2,12,40,35,https://assets.nhle.com/mugs/nhl/latest/8467913.png,Alex Auld,,
8467915,Mike Commodore,D,R,"6'4""",227,1979-11-07,CAN,1999,NJD,2,14,42,23,https://assets.nhle.com/mugs/nhl/latest/8467915.png,Mike Commodore,,
8467917,Jordan Leopold,D,L,"6'1""",206,1980-08-03,USA,1999,ANA,2,16,44,33,https://assets.nhle.com/mugs/nhl/latest/8467917.png,Jordan Leopold,,
8467925,Adam Hall,R,R,"6'2""",212,1980-08-14,USA,1999,NSH,2,24,52,18,https://assets.nhle.com/mugs/nhl/latest/8467925.png,Adam Hall,,
8467927,Andrew Hutchinson,D,R,"6'2""",195,1980-03-24,USA,1999,NSH,2,26,54,8,https://assets.nhle.com/mugs/nhl/latest/8467927.png,Andrew Hutchinson,,
8467928,Doug Janik,D,L,"6'2""",211,1980-03-26,USA,1999,BUF,2,27,55,37,https://assets.nhle.com/mugs/nhl/latest/8467928.png,Doug Janik,,
8467931,Matt Carkner,D,R,"6'5""",229,1980-11-03,CAN,1999,MTL,2,30,58,7,https://assets.nhle.com/mugs/nhl/latest/8467931.png,Matt Carkner,,
8467937,Mike Zigomanis,C,R,"6'0""",200,1981-01-17,CAN,2001,CAR,2,16,46,26,https://assets.nhle.com/mugs/nhl/latest/8467937.png,Michael Zigomanis,,
8467943,Niklas Hagman,L,L,"5'10""",205,1979-12-05,FIN,1999,FLA,3,4,70,12,https://assets.nhle.com/mugs/nhl/latest/8467943.png,Niklas Hagman,,
8467950,Craig Anderson,G,L,"6'2""",187,1981-05-21,USA,2001,CHI,3,10,73,41,https://assets.nhle.com/mugs/nhl/latest/8467950.png,Craig Anderson,Craig Anderson,
8467959,Sebastien Caron,G,L,"6'1""",170,1980-06-25,CAN,1999,PIT,3,20,86,35,https://assets.nhle.com/mugs/nhl/latest/8467959.png,Sebastien Caron,,
8467964,Mike Comrie,C,L,"5'10""",185,1980-09-11,CAN,1999,EDM,3,25,91,19,https://assets.nhle.com/mugs/nhl/latest/8467964.png,Mike Comrie,,
8467967,Chris Kelly,C,L,"6'0""",190,1980-11-11,CAN,1999,OTT,3,28,94,22,https://assets.nhle.com/mugs/nhl/latest/8467967.png,Chris Kelly,Chris Kelly,
8467972,Rob Zepp,G,L,"6'2""",198,1981-09-07,CAN,2001,CAR,4,13,110,72,https://assets.nhle.com/mugs/nhl/latest/8467972.png,Rob Zepp,,
8467977,Brian McGrattan,R,R,"6'4""",235,1981-09-02,CAN,1999,LAK,4,8,104,40,https://assets.nhle.com/mugs/nhl/latest/8467977.png,Brian McGrattan,Brian McGrattan,
8467988,Ryan Malone,L,L,"6'4""",224,1979-12-01,USA,1999,PIT,4,19,115,12,https://assets.nhle.com/mugs/nhl/latest/8467988.png,Ryan Malone,,
8468001,Derek MacKenzie,C,L,"5'11""",177,1981-06-11,CAN,1999,ATL,5,2,128,17,https://assets.nhle.com/mugs/nhl/latest/8468001.png,Derek MacKenzie,Derek MacKenzie,
8468011,Ryan Miller,G,L,"6'2""",170,1980-07-17,USA,1999,BUF,5,12,138,30,https://assets.nhle.com/mugs/nhl/latest/8468011.png,Ryan Miller,Ryan Miller,
8468038,Michael Leighton,G,L,"6'3""",186,1981-05-19,CAN,1999,CHI,6,8,165,0,https://assets.nhle.com/mugs/nhl/latest/8468038.png,Michael Leighton,Michael Leighton,
8468064,Martin Erat,R,L,"6'0""",196,1981-08-29,CZE,1999,NSH,7,5,191,10,https://assets.nhle.com/mugs/nhl/latest/8468064.png,Martin Erat,,
8468083,Henrik Zetterberg,C,L,"6'0""",197,1980-10-09,SWE,1999,DET,7,24,210,40,https://assets.nhle.com/mugs/nhl/latest/8468083.png,Henrik Zetterberg,Henrik Zetterberg,
8468085,Radim Vrbata,R,R,"6'1""",194,1981-06-13,CZE,1999,COL,7,26,212,71,https://assets.nhle.com/mugs/nhl/latest/8468085.png,Radim Vrbata,Radim Vrbata,
8468086,Alexandre Giroux,L,L,"6'3""",208,1981-06-16,CAN,1999,OTT,7,27,213,28,https://assets.nhle.com/mugs/nhl/latest/8468086.png,Alexandre Giroux,,
8468095,George Parros,R,R,"6'5""",224,1979-12-29,USA,1999,LAK,8,7,222,15,https://assets.nhle.com/mugs/nhl/latest/8468095.png,George Parros,,
8468101,Radek Martinek,D,R,"6'0""",205,1976-08-31,CZE,1999,NYI,8,13,228,4,https://assets.nhle.com/mugs/nhl/latest/8468101.png,Radek Martinek,,
8468114,Douglas Murray,D,L,"6'3""",240,1980-03-12,SWE,1999,SJS,8,26,241,6,https://assets.nhle.com/mugs/nhl/latest/8468114.png,Douglas Murray,,
8468162,Jerred Smithson,C,R,"6'3""",209,1979-02-04,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,22,https://assets.nhle.com/mugs/nhl/latest/8468162.png,Jerred Smithson,,
8468166,Curtis Sanford,G,L,"5'11""",187,1979-10-05,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,30,https://assets.nhle.com/mugs/nhl/latest/8468166.png,Curtis Sanford,,
8468172,Ruslan Fedotenko,L,L,"6'1""",200,1979-01-18,UKR,undrafted,undrafted,undrafted,undrafted,undrafted,0,https://assets.nhle.com/mugs/nhl/latest/8468172.png,Ruslan Fedotenko,Ruslan Fedotenko,
8468208,Joel Ward,R,R,"6'1""",225,1980-12-02,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,42,https://assets.nhle.com/mugs/nhl/latest/8468208.png,Joel Ward,Joel Ward,
8468213,Jim Vandermeer,D,L,"6'1""",210,1980-02-21,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,24,https://assets.nhle.com/mugs/nhl/latest/8468213.png,Jim Vandermeer,,
8468224,Sean Avery,L,L,"5'10""",195,1980-04-10,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,16,https://assets.nhle.com/mugs/nhl/latest/8468224.png,Sean Avery,,
8468252,Eric Godard,R,R,"6'4""",222,1980-03-07,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,18,https://assets.nhle.com/mugs/nhl/latest/8468252.png,Eric Godard,,
8468309,Mark Streit,D,L,"5'11""",186,1977-12-11,SUI,2004,MTL,9,4,262,32,https://assets.nhle.com/mugs/nhl/latest/8468309.png,Mark Streit,Mark Streit,
8468432,Steve Reinprecht,C,L,"6'0""",188,1976-05-07,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,28,https://assets.nhle.com/mugs/nhl/latest/8468432.png,Steve Reinprecht,,
8468434,Andy McDonald,C,L,"5'10""",175,1977-08-25,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,10,https://assets.nhle.com/mugs/nhl/latest/8468434.png,Andy McDonald,,
8468463,Mathieu Darche,L,L,"6'1""",215,1976-11-26,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,52,https://assets.nhle.com/mugs/nhl/latest/8468463.png,Mathieu Darche,,
8468478,Mike Weaver,D,R,"5'10""",186,1978-05-02,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,43,https://assets.nhle.com/mugs/nhl/latest/8468478.png,Mike Weaver,,
8468481,Rick DiPietro,G,R,"6'0""",185,1981-09-19,USA,2000,NYI,1,1,1,39,https://assets.nhle.com/mugs/nhl/latest/8468481.png,Rick DiPietro,,
8468482,Dany Heatley,L,L,"6'3""",212,1981-01-21,GER,2000,ATL,1,2,2,15,https://assets.nhle.com/mugs/nhl/latest/8468482.png,Dany Heatley,,
8468483,Marian Gaborik,R,L,"6'1""",200,1982-02-14,SVK,2000,MIN,1,3,3,12,https://assets.nhle.com/mugs/nhl/latest/8468483.png,Marian Gaborik,Marian Gaborik,
8468484,Rostislav Klesla,D,L,"6'3""",215,1982-03-21,CZE,2000,CBJ,1,4,4,97,https://assets.nhle.com/mugs/nhl/latest/8468484.png,Rostislav Klesla,,
8468485,Raffi Torres,L,L,"6'0""",215,1981-10-08,CAN,2000,NYI,1,5,5,13,https://assets.nhle.com/mugs/nhl/latest/8468485.png,Raffi Torres,Raffi Torres,
8468486,Scott Hartnell,L,L,"6'2""",215,1982-04-18,CAN,2000,NSH,1,6,6,17,https://assets.nhle.com/mugs/nhl/latest/8468486.png,Scott Hartnell,Scott Hartnell,
8468493,Ron Hainsey,D,L,"6'3""",201,1981-03-24,USA,2000,MTL,1,13,13,81,https://assets.nhle.com/mugs/nhl/latest/8468493.png,Ron Hainsey,Ron Hainsey,
8468498,Brooks Orpik,D,L,"6'3""",217,1980-09-26,USA,2000,PIT,1,18,18,44,https://assets.nhle.com/mugs/nhl/latest/8468498.png,Brooks Orpik,Brooks Orpik,
8468499,Krys Kolanos,C,R,"6'2""",195,1981-07-27,CAN,2000,PHX,1,19,19,8,https://assets.nhle.com/mugs/nhl/latest/8468499.png,Krys Kolanos,,
8468500,Alex Frolov,L,R,"6'2""",210,1982-06-19,RUS,2000,LAK,1,20,20,31,https://assets.nhle.com/mugs/nhl/latest/8468500.png,Alex Frolov,,
8468501,Anton Volchenkov,D,L,"6'1""",220,1982-02-25,RUS,2000,OTT,1,21,21,20,https://assets.nhle.com/mugs/nhl/latest/8468501.png,Anton Volchenkov,,
8468502,David Hale,D,L,"6'1""",222,1981-06-18,USA,2000,NJD,1,22,22,36,https://assets.nhle.com/mugs/nhl/latest/8468502.png,David Hale,,
8468504,Brad Boyes,R,R,"6'0""",199,1982-04-17,CAN,2000,TOR,1,24,24,28,https://assets.nhle.com/mugs/nhl/latest/8468504.png,Brad Boyes,Brad Boyes,
8468505,Steve Ott,C,L,"6'0""",193,1982-08-19,CAN,2000,DAL,1,25,25,92,https://assets.nhle.com/mugs/nhl/latest/8468505.png,Steve Ott,Steve Ott,
8468506,Brian Sutherby,C,L,"6'2""",208,1982-03-01,CAN,2000,WSH,1,26,26,20,https://assets.nhle.com/mugs/nhl/latest/8468506.png,Brian Sutherby,,
8468508,Justin Williams,R,R,"6'1""",184,1981-10-04,CAN,2000,PHI,1,28,28,14,https://assets.nhle.com/mugs/nhl/latest/8468508.png,Justin Williams,Justin Williams,
8468509,Niklas Kronwall,D,L,"6'0""",194,1981-01-12,SWE,2000,DET,1,29,29,55,https://assets.nhle.com/mugs/nhl/latest/8468509.png,Niklas Kronwall,Niklas Kronwall,
8468510,Jeff Taffe,L,L,"6'3""",207,1981-02-19,USA,2000,STL,1,30,30,23,https://assets.nhle.com/mugs/nhl/latest/8468510.png,Jeff Taffe,,
8468513,Nick Schultz,D,L,"6'1""",203,1982-08-25,CAN,2000,MIN,2,3,33,55,https://assets.nhle.com/mugs/nhl/latest/8468513.png,Nick Schultz,Nick Schultz,
8468515,Brad Winchester,L,L,"6'5""",230,1981-03-01,USA,2000,EDM,2,5,35,15,https://assets.nhle.com/mugs/nhl/latest/8468515.png,Brad Winchester,,
8468518,Tomas Kopecky,R,L,"6'3""",210,1982-02-05,SVK,2000,DET,2,8,38,82,https://assets.nhle.com/mugs/nhl/latest/8468518.png,Tomas Kopecky,,
8468520,Kurtis Foster,D,R,"6'5""",225,1981-11-24,CAN,2000,CGY,2,10,40,3,https://assets.nhle.com/mugs/nhl/latest/8468520.png,Kurtis Foster,,
8468524,Ilya Bryzgalov,G,L,"6'3""",213,1980-06-22,RUS,2000,ANA,2,14,44,80,https://assets.nhle.com/mugs/nhl/latest/8468524.png,Ilya Bryzgalov,,
8468526,Jarret Stoll,C,R,"6'1""",216,1982-06-24,CAN,2002,EDM,2,6,36,19,https://assets.nhle.com/mugs/nhl/latest/8468526.png,Jarret Stoll,Jarret Stoll,
8468534,Andreas Lilja,D,L,"6'3""",220,1975-07-13,SWE,2000,LAK,2,24,54,6,https://assets.nhle.com/mugs/nhl/latest/8468534.png,Andreas Lilja,,
8468535,Antoine Vermette,C,L,"6'1""",197,1982-07-20,CAN,2000,OTT,2,25,55,50,https://assets.nhle.com/mugs/nhl/latest/8468535.png,Antoine Vermette,Antoine Vermette,
8468540,Dan Ellis,G,L,"6'1""",195,1980-06-19,CAN,2000,DAL,2,30,60,39,https://assets.nhle.com/mugs/nhl/latest/8468540.png,Dan Ellis,Dan Ellis,
8468542,Paul Martin,D,L,"6'1""",200,1981-03-05,USA,2000,NJD,2,32,62,7,https://assets.nhle.com/mugs/nhl/latest/8468542.png,Paul Martin,Paul Martin,
8468575,Dominic Moore,C,L,"6'0""",192,1980-08-03,CAN,2000,NYR,3,30,95,20,https://assets.nhle.com/mugs/nhl/latest/8468575.png,Dominic Moore,Dominic Moore,
8468577,Niclas Wallin,D,L,"6'3""",220,1975-02-20,SWE,2000,CAR,4,1,97,7,https://assets.nhle.com/mugs/nhl/latest/8468577.png,Niclas Wallin,,
8468584,Jon Disalvatore,R,R,"6'1""",200,1981-03-30,USA,2000,SJS,4,8,104,29,https://assets.nhle.com/mugs/nhl/latest/8468584.png,Jon Disalvatore,,
8468598,Lubomir Visnovsky,D,L,"5'10""",192,1976-08-11,SVK,2000,LAK,4,22,118,11,https://assets.nhle.com/mugs/nhl/latest/8468598.png,Lubomir Visnovsky,,
8468599,Brian Fahey,D,R,"6'1""",216,1981-03-02,USA,2000,COL,4,23,119,44,https://assets.nhle.com/mugs/nhl/latest/8468599.png,Brian Fahey,,
8468611,Matt Hendricks,C,L,"6'0""",211,1981-06-17,USA,2000,NSH,5,1,131,15,https://assets.nhle.com/mugs/nhl/latest/8468611.png,Matt Hendricks,Matt Hendricks,
8468626,David Koci,L,L,"6'6""",238,1981-05-12,CZE,2000,PIT,5,16,146,28,https://assets.nhle.com/mugs/nhl/latest/8468626.png,David Koci,,
8468635,Travis Moen,L,L,"6'2""",215,1982-04-06,CAN,2000,CGY,5,25,155,27,https://assets.nhle.com/mugs/nhl/latest/8468635.png,Travis Moen,Travis Moen,
8468636,Greg Zanon,D,L,"5'11""",201,1980-06-05,CAN,2000,OTT,5,26,156,4,https://assets.nhle.com/mugs/nhl/latest/8468636.png,Greg Zanon,,
8468639,John-Michael Liles,D,L,"5'10""",185,1980-11-25,USA,2000,COL,5,29,159,26,https://assets.nhle.com/mugs/nhl/latest/8468639.png,John-Michael Liles,John-Michael Liles,
8468660,Darcy Hordichuk,L,L,"6'1""",215,1980-08-10,CAN,2000,ATL,6,13,180,16,https://assets.nhle.com/mugs/nhl/latest/8468660.png,Darcy Hordichuk,,
8468674,Deryk Engelland,D,R,"6'2""",212,1982-04-03,CAN,2000,NJD,6,27,194,5,https://assets.nhle.com/mugs/nhl/latest/8468674.png,Deryk Engelland,Deryk Engelland,
8468685,Henrik Lundqvist,G,L,"6'1""",182,1982-03-02,SWE,2000,NYR,7,8,205,30,https://assets.nhle.com/mugs/nhl/latest/8468685.png,Henrik Lundqvist,Henrik Lundqvist,
8468695,Matthew Lombardi,C,L,"5'11""",195,1982-03-18,CAN,2002,CGY,3,27,90,18,https://assets.nhle.com/mugs/nhl/latest/8468695.png,Matthew Lombardi,,
8468700,Paul Gaustad,C,L,"6'5""",227,1982-02-03,USA,2000,BUF,7,23,220,28,https://assets.nhle.com/mugs/nhl/latest/8468700.png,Paul Gaustad,Paul Gaustad,
8468704,Antti Miettinen,R,R,"6'0""",190,1980-07-03,FIN,2000,DAL,7,27,224,20,https://assets.nhle.com/mugs/nhl/latest/8468704.png,Antti Miettinen,,
8468745,Jean-Philippe Cote,D,L,"6'2""",216,1982-04-22,CAN,2000,TOR,9,4,265,22,https://assets.nhle.com/mugs/nhl/latest/8468745.png,Jean-Philippe Cote,,
8468778,Colton Orr,R,R,"6'3""",222,1982-03-03,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,28,https://assets.nhle.com/mugs/nhl/latest/8468778.png,Colton Orr,,
8468789,Jason Williams,C,R,"5'11""",192,1980-08-11,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,19,https://assets.nhle.com/mugs/nhl/latest/8468789.png,Jason Williams,,
8468846,Tyler Sloan,D,L,"6'4""",214,1981-03-15,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,89,https://assets.nhle.com/mugs/nhl/latest/8468846.png,Tyler Sloan,,
8468881,Jason Jaffray,L,L,"6'1""",195,1981-06-30,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,41,https://assets.nhle.com/mugs/nhl/latest/8468881.png,Jason Jaffray,,
8468887,Warren Peters,C,L,"6'0""",195,1982-07-10,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,43,https://assets.nhle.com/mugs/nhl/latest/8468887.png,Warren Peters,,
8468927,Steve Montador,D,R,"6'0""",210,1979-12-21,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,5,https://assets.nhle.com/mugs/nhl/latest/8468927.png,Steve Montador,,
8469120,Raitis Ivanans,L,L,"6'4""",231,1979-01-03,LAT,undrafted,undrafted,undrafted,undrafted,undrafted,41,https://assets.nhle.com/mugs/nhl/latest/8469120.png,Raitis Ivanans,,
